IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CSUD,FUTU__D_CSUD,FUTU__WIND_CSUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
19795,824,19,52.02,6018,86.024,0.781831,0.62349,19,2017-04-04
19796,824,20,60.0,6576,67.586,0.781831,0.62349,20,2017-04-04
19797,824,21,52.0,6126,56.809,0.781831,0.62349,21,2017-04-04
19798,824,22,46.18,5458,49.29,0.781831,0.62349,22,2017-04-04
19799,824,23,42.5,4824,45.916,0.781831,0.62349,23,2017-04-04
19800,825,0,47.06,4382,28.499,0.974928,-0.222521,0,2017-04-05
19801,825,1,49.0,4114,26.194,0.974928,-0.222521,1,2017-04-05
19802,825,2,45.38,3921,22.786,0.974928,-0.222521,2,2017-04-05
19803,825,3,44.5,3909,19.921,0.974928,-0.222521,3,2017-04-05
19804,825,4,42.22,3869,19.377,0.974928,-0.222521,4,2017-04-05
19805,825,5,47.06,3981,19.425,0.974928,-0.222521,5,2017-04-05
19806,825,6,54.0,4464,17.911,0.974928,-0.222521,6,2017-04-05
19807,825,7,55.02,5088,15.79,0.974928,-0.222521,7,2017-04-05
19808,825,8,72.11,5526,14.145,0.974928,-0.222521,8,2017-04-05
19809,825,9,63.41,5679,13.704,0.974928,-0.222521,9,2017-04-05
19810,825,10,57.01,5725,15.212,0.974928,-0.222521,10,2017-04-05
19811,825,11,52.84,5903,18.952,0.974928,-0.222521,11,2017-04-05
19812,825,12,48.04,5733,29.491,0.974928,-0.222521,12,2017-04-05
19813,825,13,44.5,5573,44.919,0.974928,-0.222521,13,2017-04-05
19814,825,14,46.34,5699,58.201,0.974928,-0.222521,14,2017-04-05
19815,825,15,49.0,5844,66.584,0.974928,-0.222521,15,2017-04-05
19816,825,16,49.0,5882,65.006,0.974928,-0.222521,16,2017-04-05
19817,825,17,50.0,5722,55.215,0.974928,-0.222521,17,2017-04-05
19818,825,18,51.99,5609,42.965,0.974928,-0.222521,18,2017-04-05
19819,825,19,57.01,6085,32.173,0.974928,-0.222521,19,2017-04-05
19820,825,20,69.0,6418,25.928,0.974928,-0.222521,20,2017-04-05
19821,825,21,57.0,5926,21.217,0.974928,-0.222521,21,2017-04-05
19822,825,22,49.0,5358,17.302,0.974928,-0.222521,22,2017-04-05
19823,825,23,44.5,4793,15.048,0.974928,-0.222521,23,2017-04-05
19824,826,0,38.69,4067,22.161,0.433884,-0.900969,0,2017-04-06
19825,826,1,38.63,3808,23.433,0.433884,-0.900969,1,2017-04-06
19826,826,2,35.49,3663,25.925,0.433884,-0.900969,2,2017-04-06
19827,826,3,33.89,3641,26.894,0.433884,-0.900969,3,2017-04-06
19828,826,4,35.69,3622,26.516,0.433884,-0.900969,4,2017-04-06
19829,826,5,36.68,3813,25.951,0.433884,-0.900969,5,2017-04-06
19830,826,6,45.98,4173,23.302,0.433884,-0.900969,6,2017-04-06
19831,826,7,50.0,4851,18.76,0.433884,-0.900969,7,2017-04-06
19832,826,8,54.35,5585,15.687,0.433884,-0.900969,8,2017-04-06
19833,826,9,50.0,5848,16.496,0.433884,-0.900969,9,2017-04-06
19834,826,10,47.92,5853,20.774,0.433884,-0.900969,10,2017-04-06
19835,826,11,42.0,5790,29.439,0.433884,-0.900969,11,2017-04-06
19836,826,12,39.68,5882,45.598,0.433884,-0.900969,12,2017-04-06
19837,826,13,37.58,5803,68.386,0.433884,-0.900969,13,2017-04-06
19838,826,14,40.03,5892,89.218,0.433884,-0.900969,14,2017-04-06
19839,826,15,42.2,6055,109.442,0.433884,-0.900969,15,2017-04-06
19840,826,16,45.5,5979,107.748,0.433884,-0.900969,16,2017-04-06
19841,826,17,46.3,5820,85.684,0.433884,-0.900969,17,2017-04-06
19842,826,18,49.59,5884,71.363,0.433884,-0.900969,18,2017-04-06
19843,826,19,52.0,6223,68.047,0.433884,-0.900969,19,2017-04-06
19844,826,20,54.0,6470,74.152,0.433884,-0.900969,20,2017-04-06
19845,826,21,51.0,6152,76.554,0.433884,-0.900969,21,2017-04-06
19846,826,22,46.0,5605,78.735,0.433884,-0.900969,22,2017-04-06
19847,826,23,43.0,4963,90.447,0.433884,-0.900969,23,2017-04-06
19848,827,0,41.96,4132,180.158,-0.433884,-0.900969,0,2017-04-07
19849,827,1,37.53,3792,213.634,-0.433884,-0.900969,1,2017-04-07
19850,827,2,37.31,3575,232.322,-0.433884,-0.900969,2,2017-04-07
19851,827,3,36.68,3452,238.541,-0.433884,-0.900969,3,2017-04-07
19852,827,4,36.68,3458,238.368,-0.433884,-0.900969,4,2017-04-07
19853,827,5,37.54,3654,244.041,-0.433884,-0.900969,5,2017-04-07
19854,827,6,47.98,4225,228.055,-0.433884,-0.900969,6,2017-04-07
19855,827,7,51.0,4967,199.946,-0.433884,-0.900969,7,2017-04-07
19856,827,8,52.5,5612,189.244,-0.433884,-0.900969,8,2017-04-07
19857,827,9,50.0,5828,192.024,-0.433884,-0.900969,9,2017-04-07
19858,827,10,47.0,5923,199.697,-0.433884,-0.900969,10,2017-04-07
19859,827,11,46.34,5883,199.331,-0.433884,-0.900969,11,2017-04-07
19860,827,12,39.42,5523,188.659,-0.433884,-0.900969,12,2017-04-07
19861,827,13,37.07,5411,180.3,-0.433884,-0.900969,13,2017-04-07
19862,827,14,36.38,5619,181.868,-0.433884,-0.900969,14,2017-04-07
19863,827,15,38.99,5707,190.158,-0.433884,-0.900969,15,2017-04-07
19864,827,16,41.37,5663,196.91,-0.433884,-0.900969,16,2017-04-07
19865,827,17,45.88,5719,186.182,-0.433884,-0.900969,17,2017-04-07
19866,827,18,48.0,5774,154.246,-0.433884,-0.900969,18,2017-04-07
19867,827,19,51.22,6028,118.255,-0.433884,-0.900969,19,2017-04-07
19868,827,20,51.45,6263,87.467,-0.433884,-0.900969,20,2017-04-07
19869,827,21,50.0,5832,64.03,-0.433884,-0.900969,21,2017-04-07
19870,827,22,45.01,5334,53.146,-0.433884,-0.900969,22,2017-04-07
19871,827,23,40.61,4832,50.687,-0.433884,-0.900969,23,2017-04-07
19872,828,0,39.95,4093,37.829,-0.974928,-0.222521,0,2017-04-08
19873,828,1,38.19,3806,37.274,-0.974928,-0.222521,1,2017-04-08
19874,828,2,37.05,3614,40.207,-0.974928,-0.222521,2,2017-04-08
19875,828,3,37.05,3498,44.67,-0.974928,-0.222521,3,2017-04-08
19876,828,4,36.74,3506,48.644,-0.974928,-0.222521,4,2017-04-08
19877,828,5,37.05,3610,54.76,-0.974928,-0.222521,5,2017-04-08
19878,828,6,41.0,3855,64.635,-0.974928,-0.222521,6,2017-04-08
19879,828,7,46.99,4159,83.743,-0.974928,-0.222521,7,2017-04-08
19880,828,8,47.15,4729,113.158,-0.974928,-0.222521,8,2017-04-08
19881,828,9,48.23,5147,158.75,-0.974928,-0.222521,9,2017-04-08
19882,828,10,45.24,5137,217.937,-0.974928,-0.222521,10,2017-04-08
19883,828,11,39.0,5008,279.493,-0.974928,-0.222521,11,2017-04-08
19884,828,12,33.71,4866,332.463,-0.974928,-0.222521,12,2017-04-08
19885,828,13,30.02,4675,371.25,-0.974928,-0.222521,13,2017-04-08
19886,828,14,30.03,4619,413.62,-0.974928,-0.222521,14,2017-04-08
19887,828,15,33.71,4714,456.388,-0.974928,-0.222521,15,2017-04-08
19888,828,16,37.05,4695,479.531,-0.974928,-0.222521,16,2017-04-08
19889,828,17,44.82,4708,462.204,-0.974928,-0.222521,17,2017-04-08
19890,828,18,46.66,4754,395.157,-0.974928,-0.222521,18,2017-04-08
19891,828,19,49.5,5245,314.038,-0.974928,-0.222521,19,2017-04-08
19892,828,20,49.06,5736,257.98,-0.974928,-0.222521,20,2017-04-08
19893,828,21,45.55,5350,220.815,-0.974928,-0.222521,21,2017-04-08
19894,828,22,43.1,4886,187.052,-0.974928,-0.222521,22,2017-04-08
19895,828,23,42.15,4462,161.727,-0.974928,-0.222521,23,2017-04-08
19896,829,0,45.12,4034,77.62,-0.781831,0.62349,0,2017-04-09
19897,829,1,43.99,3720,75.431,-0.781831,0.62349,1,2017-04-09
19898,829,2,39.3,3356,82.426,-0.781831,0.62349,2,2017-04-09
19899,829,3,38.25,3235,94.619,-0.781831,0.62349,3,2017-04-09
19900,829,4,42.46,3185,110.401,-0.781831,0.62349,4,2017-04-09
19901,829,5,45.99,3241,126.241,-0.781831,0.62349,5,2017-04-09
19902,829,6,45.14,3333,130.574,-0.781831,0.62349,6,2017-04-09
19903,829,7,45.0,3397,127.676,-0.781831,0.62349,7,2017-04-09
19904,829,8,44.87,3880,132.494,-0.781831,0.62349,8,2017-04-09
19905,829,9,42.79,4293,138.409,-0.781831,0.62349,9,2017-04-09
19906,829,10,40.0,4466,149.788,-0.781831,0.62349,10,2017-04-09
19907,829,11,36.97,4532,173.554,-0.781831,0.62349,11,2017-04-09
19908,829,12,33.74,4698,197.669,-0.781831,0.62349,12,2017-04-09
19909,829,13,24.96,4692,220.974,-0.781831,0.62349,13,2017-04-09
19910,829,14,24.96,4339,239.266,-0.781831,0.62349,14,2017-04-09
19911,829,15,29.01,4343,249.519,-0.781831,0.62349,15,2017-04-09
19912,829,16,37.05,4337,250.867,-0.781831,0.62349,16,2017-04-09
19913,829,17,39.42,4356,233.75,-0.781831,0.62349,17,2017-04-09
19914,829,18,44.86,4472,203.54,-0.781831,0.62349,18,2017-04-09
19915,829,19,48.43,5080,169.15,-0.781831,0.62349,19,2017-04-09
19916,829,20,49.62,5375,125.946,-0.781831,0.62349,20,2017-04-09
19917,829,21,49.0,5068,81.95,-0.781831,0.62349,21,2017-04-09
19918,829,22,45.12,4694,54.609,-0.781831,0.62349,22,2017-04-09
19919,829,23,44.58,4298,42.443,-0.781831,0.62349,23,2017-04-09
19920,830,0,44.61,3852,32.288,0.0,1.0,0,2017-04-10
19921,830,1,39.03,3561,28.05,0.0,1.0,1,2017-04-10
19922,830,2,37.05,3333,24.907,0.0,1.0,2,2017-04-10
19923,830,3,36.74,3291,22.501,0.0,1.0,3,2017-04-10
19924,830,4,37.05,3385,21.284,0.0,1.0,4,2017-04-10
19925,830,5,37.05,3654,20.479,0.0,1.0,5,2017-04-10
19926,830,6,44.86,4241,18.846,0.0,1.0,6,2017-04-10
19927,830,7,47.19,4985,15.104,0.0,1.0,7,2017-04-10
19928,830,8,50.0,5608,10.343,0.0,1.0,8,2017-04-10
19929,830,9,46.39,5801,7.957,0.0,1.0,9,2017-04-10
19930,830,10,40.92,5840,10.305,0.0,1.0,10,2017-04-10
19931,830,11,38.65,5845,18.494,0.0,1.0,11,2017-04-10
19932,830,12,36.74,5766,30.958,0.0,1.0,12,2017-04-10
19933,830,13,35.79,5730,45.103,0.0,1.0,13,2017-04-10
19934,830,14,36.73,5860,59.799,0.0,1.0,14,2017-04-10
19935,830,15,37.05,5871,74.283,0.0,1.0,15,2017-04-10
19936,830,16,40.89,5893,88.717,0.0,1.0,16,2017-04-10
19937,830,17,44.6,5634,103.655,0.0,1.0,17,2017-04-10
19938,830,18,46.36,5331,124.478,0.0,1.0,18,2017-04-10
19939,830,19,50.0,5725,150.491,0.0,1.0,19,2017-04-10
19940,830,20,52.0,6278,167.408,0.0,1.0,20,2017-04-10
19941,830,21,50.0,5917,170.561,0.0,1.0,21,2017-04-10
19942,830,22,44.61,5349,168.09,0.0,1.0,22,2017-04-10
19943,830,23,41.18,4731,171.426,0.0,1.0,23,2017-04-10
19944,831,0,37.05,4286,153.491,0.781831,0.62349,0,2017-04-11
19945,831,1,35.15,3934,163.304,0.781831,0.62349,1,2017-04-11
19946,831,2,35.1,3663,171.049,0.781831,0.62349,2,2017-04-11
19947,831,3,34.6,3571,175.252,0.781831,0.62349,3,2017-04-11
19948,831,4,35.1,3671,168.017,0.781831,0.62349,4,2017-04-11
19949,831,5,35.15,3930,152.548,0.781831,0.62349,5,2017-04-11
19950,831,6,40.4,4408,136.363,0.781831,0.62349,6,2017-04-11
19951,831,7,48.36,5105,119.105,0.781831,0.62349,7,2017-04-11
19952,831,8,51.24,5782,99.673,0.781831,0.62349,8,2017-04-11
19953,831,9,48.5,6074,76.927,0.781831,0.62349,9,2017-04-11
19954,831,10,43.39,6043,58.427,0.781831,0.62349,10,2017-04-11
19955,831,11,39.95,5889,51.286,0.781831,0.62349,11,2017-04-11
19956,831,12,36.73,5932,54.114,0.781831,0.62349,12,2017-04-11
19957,831,13,34.99,5887,63.217,0.781831,0.62349,13,2017-04-11
19958,831,14,35.83,5956,81.739,0.781831,0.62349,14,2017-04-11
19959,831,15,38.8,6031,118.866,0.781831,0.62349,15,2017-04-11
19960,831,16,40.05,6075,148.289,0.781831,0.62349,16,2017-04-11
19961,831,17,44.6,5806,153.904,0.781831,0.62349,17,2017-04-11
19962,831,18,46.46,5398,136.997,0.781831,0.62349,18,2017-04-11
19963,831,19,51.0,5759,117.515,0.781831,0.62349,19,2017-04-11
19964,831,20,52.27,6315,104.959,0.781831,0.62349,20,2017-04-11
19965,831,21,50.0,5878,78.826,0.781831,0.62349,21,2017-04-11
19966,831,22,43.5,5301,54.615,0.781831,0.62349,22,2017-04-11
19967,831,23,38.67,4754,42.582,0.781831,0.62349,23,2017-04-11
19968,832,0,44.0,4259,37.741,0.974928,-0.222521,0,2017-04-12
19969,832,1,37.05,3955,30.767,0.974928,-0.222521,1,2017-04-12
19970,832,2,36.74,3797,35.674,0.974928,-0.222521,2,2017-04-12
19971,832,3,36.74,3720,57.121,0.974928,-0.222521,3,2017-04-12
19972,832,4,36.74,3719,91.478,0.974928,-0.222521,4,2017-04-12
19973,832,5,37.05,3865,116.384,0.974928,-0.222521,5,2017-04-12
19974,832,6,45.99,4315,116.34,0.974928,-0.222521,6,2017-04-12
19975,832,7,51.0,4974,106.332,0.974928,-0.222521,7,2017-04-12
19976,832,8,52.76,5619,98.422,0.974928,-0.222521,8,2017-04-12
19977,832,9,51.0,5949,91.892,0.974928,-0.222521,9,2017-04-12
19978,832,10,49.5,5930,83.484,0.974928,-0.222521,10,2017-04-12
19979,832,11,46.69,5826,76.512,0.974928,-0.222521,11,2017-04-12
19980,832,12,39.37,5772,79.475,0.974928,-0.222521,12,2017-04-12
19981,832,13,38.42,5582,89.013,0.974928,-0.222521,13,2017-04-12
19982,832,14,39.17,5814,96.55,0.974928,-0.222521,14,2017-04-12
19983,832,15,43.0,5936,98.578,0.974928,-0.222521,15,2017-04-12
19984,832,16,43.0,5984,92.172,0.974928,-0.222521,16,2017-04-12
19985,832,17,46.28,5823,73.933,0.974928,-0.222521,17,2017-04-12
19986,832,18,46.78,5375,51.551,0.974928,-0.222521,18,2017-04-12
19987,832,19,52.0,5507,35.4,0.974928,-0.222521,19,2017-04-12
19988,832,20,57.02,6110,25.319,0.974928,-0.222521,20,2017-04-12
19989,832,21,51.0,5846,22.276,0.974928,-0.222521,21,2017-04-12
19990,832,22,44.65,5400,28.096,0.974928,-0.222521,22,2017-04-12
19991,832,23,43.0,4833,40.857,0.974928,-0.222521,23,2017-04-12
19992,833,0,38.61,4263,102.94,0.433884,-0.900969,0,2017-04-13
19993,833,1,36.73,3935,156.537,0.433884,-0.900969,1,2017-04-13
19994,833,2,32.91,3761,206.536,0.433884,-0.900969,2,2017-04-13
19995,833,3,32.09,3622,237.914,0.433884,-0.900969,3,2017-04-13
19996,833,4,32.79,3591,251.297,0.433884,-0.900969,4,2017-04-13
19997,833,5,36.74,3830,255.679,0.433884,-0.900969,5,2017-04-13
19998,833,6,41.04,4325,252.821,0.433884,-0.900969,6,2017-04-13
19999,833,7,47.73,4863,244.877,0.433884,-0.900969,7,2017-04-13
20000,833,8,51.0,5573,237.963,0.433884,-0.900969,8,2017-04-13
20001,833,9,47.05,5882,236.694,0.433884,-0.900969,9,2017-04-13
20002,833,10,43.07,5989,245.587,0.433884,-0.900969,10,2017-04-13
20003,833,11,38.81,6012,269.279,0.433884,-0.900969,11,2017-04-13
20004,833,12,36.0,5868,306.411,0.433884,-0.900969,12,2017-04-13
20005,833,13,33.76,5728,361.404,0.433884,-0.900969,13,2017-04-13
20006,833,14,34.7,5505,430.037,0.433884,-0.900969,14,2017-04-13
20007,833,15,35.16,5534,491.464,0.433884,-0.900969,15,2017-04-13
20008,833,16,37.54,5530,530.761,0.433884,-0.900969,16,2017-04-13
20009,833,17,39.34,5524,530.086,0.433884,-0.900969,17,2017-04-13
20010,833,18,42.0,5355,499.328,0.433884,-0.900969,18,2017-04-13
20011,833,19,45.63,5540,474.279,0.433884,-0.900969,19,2017-04-13
20012,833,20,51.0,5924,453.733,0.433884,-0.900969,20,2017-04-13
20013,833,21,45.01,5624,429.257,0.433884,-0.900969,21,2017-04-13
20014,833,22,40.46,5111,408.381,0.433884,-0.900969,22,2017-04-13
20015,833,23,37.49,4607,390.886,0.433884,-0.900969,23,2017-04-13
20016,834,0,36.74,3972,368.864,-0.433884,-0.900969,0,2017-04-14
20017,834,1,36.73,3745,361.736,-0.433884,-0.900969,1,2017-04-14
20018,834,2,33.43,3617,358.4,-0.433884,-0.900969,2,2017-04-14
20019,834,3,31.99,3590,355.802,-0.433884,-0.900969,3,2017-04-14
20020,834,4,31.99,3628,349.468,-0.433884,-0.900969,4,2017-04-14
20021,834,5,36.73,3830,338.203,-0.433884,-0.900969,5,2017-04-14
20022,834,6,44.19,4123,330.852,-0.433884,-0.900969,6,2017-04-14
20023,834,7,47.34,4632,327.946,-0.433884,-0.900969,7,2017-04-14
20024,834,8,51.0,5286,325.907,-0.433884,-0.900969,8,2017-04-14
20025,834,9,47.18,5551,325.924,-0.433884,-0.900969,9,2017-04-14
20026,834,10,43.35,5542,334.079,-0.433884,-0.900969,10,2017-04-14
20027,834,11,39.61,5572,353.977,-0.433884,-0.900969,11,2017-04-14
20028,834,12,37.44,5634,382.944,-0.433884,-0.900969,12,2017-04-14
20029,834,13,33.05,5522,415.699,-0.433884,-0.900969,13,2017-04-14
20030,834,14,33.14,5463,442.298,-0.433884,-0.900969,14,2017-04-14
20031,834,15,35.3,5577,455.437,-0.433884,-0.900969,15,2017-04-14
20032,834,16,37.68,5491,455.327,-0.433884,-0.900969,16,2017-04-14
20033,834,17,43.34,5372,445.296,-0.433884,-0.900969,17,2017-04-14
20034,834,18,46.03,5320,426.504,-0.433884,-0.900969,18,2017-04-14
20035,834,19,51.0,5585,406.999,-0.433884,-0.900969,19,2017-04-14
20036,834,20,60.66,5981,381.773,-0.433884,-0.900969,20,2017-04-14
20037,834,21,51.0,5575,351.962,-0.433884,-0.900969,21,2017-04-14
20038,834,22,46.03,5141,334.935,-0.433884,-0.900969,22,2017-04-14
20039,834,23,43.34,4656,334.331,-0.433884,-0.900969,23,2017-04-14
20040,835,0,39.82,4140,374.505,-0.974928,-0.222521,0,2017-04-15
20041,835,1,35.87,3733,381.3,-0.974928,-0.222521,1,2017-04-15
20042,835,2,29.62,3500,378.014,-0.974928,-0.222521,2,2017-04-15
20043,835,3,29.69,3413,360.448,-0.974928,-0.222521,3,2017-04-15
20044,835,4,28.75,3389,335.25,-0.974928,-0.222521,4,2017-04-15
20045,835,5,29.65,3536,308.385,-0.974928,-0.222521,5,2017-04-15
20046,835,6,33.79,3807,282.797,-0.974928,-0.222521,6,2017-04-15
20047,835,7,39.81,4079,266.487,-0.974928,-0.222521,7,2017-04-15
20048,835,8,45.66,4637,271.861,-0.974928,-0.222521,8,2017-04-15
20049,835,9,45.66,5122,300.824,-0.974928,-0.222521,9,2017-04-15
20050,835,10,43.81,5243,346.617,-0.974928,-0.222521,10,2017-04-15
20051,835,11,38.0,5139,405.41,-0.974928,-0.222521,11,2017-04-15
20052,835,12,35.96,5035,467.391,-0.974928,-0.222521,12,2017-04-15
20053,835,13,29.98,4901,514.617,-0.974928,-0.222521,13,2017-04-15
20054,835,14,29.56,4846,535.662,-0.974928,-0.222521,14,2017-04-15
20055,835,15,32.01,4804,536.966,-0.974928,-0.222521,15,2017-04-15
20056,835,16,37.5,4823,518.73,-0.974928,-0.222521,16,2017-04-15
20057,835,17,41.0,4814,495.135,-0.974928,-0.222521,17,2017-04-15
20058,835,18,50.24,4829,487.868,-0.974928,-0.222521,18,2017-04-15
20059,835,19,54.0,4948,500.682,-0.974928,-0.222521,19,2017-04-15
20060,835,20,58.66,5541,521.792,-0.974928,-0.222521,20,2017-04-15
20061,835,21,55.0,5326,537.814,-0.974928,-0.222521,21,2017-04-15
20062,835,22,50.25,4970,540.825,-0.974928,-0.222521,22,2017-04-15
20063,835,23,46.07,4528,539.828,-0.974928,-0.222521,23,2017-04-15
20064,836,0,46.95,3842,472.541,-0.781831,0.62349,0,2017-04-16
20065,836,1,40.15,3482,459.765,-0.781831,0.62349,1,2017-04-16
20066,836,2,39.0,3206,422.736,-0.781831,0.62349,2,2017-04-16
20067,836,3,38.51,3069,381.083,-0.781831,0.62349,3,2017-04-16
20068,836,4,37.7,3018,353.266,-0.781831,0.62349,4,2017-04-16
20069,836,5,37.74,3089,307.783,-0.781831,0.62349,5,2017-04-16
20070,836,6,37.77,3066,239.199,-0.781831,0.62349,6,2017-04-16
20071,836,7,39.81,3281,180.652,-0.781831,0.62349,7,2017-04-16
20072,836,8,39.81,3716,147.328,-0.781831,0.62349,8,2017-04-16
20073,836,9,38.73,4061,137.419,-0.781831,0.62349,9,2017-04-16
20074,836,10,34.21,4245,130.651,-0.781831,0.62349,10,2017-04-16
20075,836,11,30.01,4344,128.003,-0.781831,0.62349,11,2017-04-16
20076,836,12,25.02,4259,142.37,-0.781831,0.62349,12,2017-04-16
20077,836,13,21.89,3798,154.548,-0.781831,0.62349,13,2017-04-16
20078,836,14,18.15,3521,146.838,-0.781831,0.62349,14,2017-04-16
20079,836,15,17.57,3589,144.132,-0.781831,0.62349,15,2017-04-16
20080,836,16,24.47,3647,146.65,-0.781831,0.62349,16,2017-04-16
20081,836,17,33.21,3715,127.645,-0.781831,0.62349,17,2017-04-16
20082,836,18,42.0,3795,107.143,-0.781831,0.62349,18,2017-04-16
20083,836,19,48.99,4118,95.272,-0.781831,0.62349,19,2017-04-16
20084,836,20,55.0,4743,84.753,-0.781831,0.62349,20,2017-04-16
20085,836,21,54.0,4653,76.854,-0.781831,0.62349,21,2017-04-16
20086,836,22,52.0,4423,76.123,-0.781831,0.62349,22,2017-04-16
20087,836,23,44.99,4113,86.327,-0.781831,0.62349,23,2017-04-16
20088,837,0,40.15,3544,52.29,0.0,1.0,0,2017-04-17
20089,837,1,39.81,3216,61.708,0.0,1.0,1,2017-04-17
20090,837,2,37.76,3041,94.651,0.0,1.0,2,2017-04-17
20091,837,3,37.37,2963,142.44,0.0,1.0,3,2017-04-17
20092,837,4,36.99,2972,173.297,0.0,1.0,4,2017-04-17
20093,837,5,37.74,3057,205.226,0.0,1.0,5,2017-04-17
20094,837,6,38.49,3117,241.685,0.0,1.0,6,2017-04-17
20095,837,7,38.12,3217,292.573,0.0,1.0,7,2017-04-17
20096,837,8,38.0,3592,332.506,0.0,1.0,8,2017-04-17
20097,837,9,32.51,3966,360.704,0.0,1.0,9,2017-04-17
20098,837,10,29.6,4031,402.158,0.0,1.0,10,2017-04-17
20099,837,11,25.0,4036,412.074,0.0,1.0,11,2017-04-17
20100,837,12,21.78,3926,394.62,0.0,1.0,12,2017-04-17
20101,837,13,19.57,3706,356.051,0.0,1.0,13,2017-04-17
20102,837,14,15.93,3589,306.24,0.0,1.0,14,2017-04-17
20103,837,15,10.0,3577,258.339,0.0,1.0,15,2017-04-17
20104,837,16,19.87,3584,206.724,0.0,1.0,16,2017-04-17
20105,837,17,32.36,3693,150.707,0.0,1.0,17,2017-04-17
20106,837,18,41.0,3849,99.728,0.0,1.0,18,2017-04-17
20107,837,19,52.29,4076,66.934,0.0,1.0,19,2017-04-17
20108,837,20,56.9,4683,50.383,0.0,1.0,20,2017-04-17
20109,837,21,56.16,4777,43.727,0.0,1.0,21,2017-04-17
20110,837,22,54.52,4468,46.249,0.0,1.0,22,2017-04-17
20111,837,23,50.73,3982,55.185,0.0,1.0,23,2017-04-17
20112,838,0,50.45,3622,67.986,0.781831,0.62349,0,2017-04-18
20113,838,1,48.47,3368,100.771,0.781831,0.62349,1,2017-04-18
20114,838,2,40.46,3231,147.816,0.781831,0.62349,2,2017-04-18
20115,838,3,40.15,3182,208.713,0.781831,0.62349,3,2017-04-18
20116,838,4,40.15,3228,266.616,0.781831,0.62349,4,2017-04-18
20117,838,5,40.15,3438,300.135,0.781831,0.62349,5,2017-04-18
20118,838,6,49.12,3860,308.576,0.781831,0.62349,6,2017-04-18
20119,838,7,49.12,4434,310.608,0.781831,0.62349,7,2017-04-18
20120,838,8,49.29,5165,337.568,0.781831,0.62349,8,2017-04-18
20121,838,9,45.1,5579,394.571,0.781831,0.62349,9,2017-04-18
20122,838,10,41.36,5589,488.012,0.781831,0.62349,10,2017-04-18
20123,838,11,39.81,5547,621.332,0.781831,0.62349,11,2017-04-18
20124,838,12,36.11,5509,754.915,0.781831,0.62349,12,2017-04-18
20125,838,13,29.99,5334,863.045,0.781831,0.62349,13,2017-04-18
20126,838,14,29.99,5364,935.981,0.781831,0.62349,14,2017-04-18
20127,838,15,31.99,5384,972.651,0.781831,0.62349,15,2017-04-18
20128,838,16,35.0,5350,982.31,0.781831,0.62349,16,2017-04-18
20129,838,17,37.02,5261,956.734,0.781831,0.62349,17,2017-04-18
20130,838,18,39.82,5212,902.08,0.781831,0.62349,18,2017-04-18
20131,838,19,44.81,5507,810.814,0.781831,0.62349,19,2017-04-18
20132,838,20,47.97,6047,656.507,0.781831,0.62349,20,2017-04-18
20133,838,21,44.15,5690,500.575,0.781831,0.62349,21,2017-04-18
20134,838,22,39.82,5295,411.812,0.781831,0.62349,22,2017-04-18
20135,838,23,37.95,4695,375.456,0.781831,0.62349,23,2017-04-18
20136,839,0,38.62,4488,380.542,0.974928,-0.222521,0,2017-04-19
20137,839,1,34.7,4062,402.617,0.974928,-0.222521,1,2017-04-19
20138,839,2,31.2,3840,442.134,0.974928,-0.222521,2,2017-04-19
20139,839,3,30.25,3724,468.576,0.974928,-0.222521,3,2017-04-19
20140,839,4,30.83,3704,489.31,0.974928,-0.222521,4,2017-04-19
20141,839,5,36.7,3890,510.029,0.974928,-0.222521,5,2017-04-19
20142,839,6,39.82,4384,538.361,0.974928,-0.222521,6,2017-04-19
20143,839,7,47.04,5077,561.432,0.974928,-0.222521,7,2017-04-19
20144,839,8,50.75,5748,572.496,0.974928,-0.222521,8,2017-04-19
20145,839,9,48.02,6187,582.156,0.974928,-0.222521,9,2017-04-19
20146,839,10,43.64,6289,592.702,0.974928,-0.222521,10,2017-04-19
20147,839,11,40.0,6212,591.721,0.974928,-0.222521,11,2017-04-19
20148,839,12,37.5,6114,572.814,0.974928,-0.222521,12,2017-04-19
20149,839,13,36.61,5922,559.072,0.974928,-0.222521,13,2017-04-19
20150,839,14,39.53,5969,578.475,0.974928,-0.222521,14,2017-04-19
20151,839,15,39.82,6097,613.677,0.974928,-0.222521,15,2017-04-19
20152,839,16,39.82,6115,631.012,0.974928,-0.222521,16,2017-04-19
20153,839,17,39.81,6059,606.248,0.974928,-0.222521,17,2017-04-19
20154,839,18,41.39,5925,541.978,0.974928,-0.222521,18,2017-04-19
20155,839,19,50.0,6111,459.331,0.974928,-0.222521,19,2017-04-19
