IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SICI,FUTU__D_SICI,FUTU__WIND_SICI,CONST__wd_sin,CONST__wd_cos,Hour,Date
16532,688,20,83.95,2275.0,202.858,-0.974928,-0.222521,20,2016-11-19
16533,688,21,54.38,2092.0,193.769,-0.974928,-0.222521,21,2016-11-19
16534,688,22,48.4,1933.0,185.303,-0.974928,-0.222521,22,2016-11-19
16535,688,23,45.33775,1769.0,175.247,-0.974928,-0.222521,23,2016-11-19
16536,689,0,49.25,1630.0,221.128,-0.781831,0.62349,0,2016-11-20
16537,689,1,47.38,1494.0,216.665,-0.781831,0.62349,1,2016-11-20
16538,689,2,42.96,1401.0,191.453,-0.781831,0.62349,2,2016-11-20
16539,689,3,42.96,1377.0,153.001,-0.781831,0.62349,3,2016-11-20
16540,689,4,42.96,1349.0,146.188,-0.781831,0.62349,4,2016-11-20
16541,689,5,42.96,1375.0,147.015,-0.781831,0.62349,5,2016-11-20
16542,689,6,47.38,1424.0,145.299,-0.781831,0.62349,6,2016-11-20
16543,689,7,47.38,1467.0,122.523,-0.781831,0.62349,7,2016-11-20
16544,689,8,47.32,1686.0,96.732,-0.781831,0.62349,8,2016-11-20
16545,689,9,49.22,1829.0,74.566,-0.781831,0.62349,9,2016-11-20
16546,689,10,49.33,1866.0,40.185,-0.781831,0.62349,10,2016-11-20
16547,689,11,49.4,1773.0,20.233,-0.781831,0.62349,11,2016-11-20
16548,689,12,49.33,1795.0,23.823,-0.781831,0.62349,12,2016-11-20
16549,689,13,48.56,1680.0,35.071,-0.781831,0.62349,13,2016-11-20
16550,689,14,48.3,1567.0,46.556,-0.781831,0.62349,14,2016-11-20
16551,689,15,49.23,1662.0,53.314,-0.781831,0.62349,15,2016-11-20
16552,689,16,50.0,1787.0,61.357,-0.781831,0.62349,16,2016-11-20
16553,689,17,64.38,2058.0,73.935,-0.781831,0.62349,17,2016-11-20
16554,689,18,84.38,2100.0,111.893,-0.781831,0.62349,18,2016-11-20
16555,689,19,84.38,2130.0,127.601,-0.781831,0.62349,19,2016-11-20
16556,689,20,70.0,2146.0,131.694,-0.781831,0.62349,20,2016-11-20
16557,689,21,55.0,2055.0,119.897,-0.781831,0.62349,21,2016-11-20
16558,689,22,51.56,1883.0,117.004,-0.781831,0.62349,22,2016-11-20
16559,689,23,46.33,1687.0,113.804,-0.781831,0.62349,23,2016-11-20
16560,690,0,46.42,1266.0,170.681,0.0,1.0,0,2016-11-21
16561,690,1,43.41,1224.0,161.165,0.0,1.0,1,2016-11-21
16562,690,2,44.11,1222.0,146.41,0.0,1.0,2,2016-11-21
16563,690,3,46.42,1240.0,137.224,0.0,1.0,3,2016-11-21
16564,690,4,43.39,1295.0,137.897,0.0,1.0,4,2016-11-21
16565,690,5,49.23,1379.0,156.124,0.0,1.0,5,2016-11-21
16566,690,6,52.82,1535.0,145.116,0.0,1.0,6,2016-11-21
16567,690,7,58.0,1648.0,130.584,0.0,1.0,7,2016-11-21
16568,690,8,61.1,1763.0,128.834,0.0,1.0,8,2016-11-21
16569,690,9,59.0,1918.0,127.855,0.0,1.0,9,2016-11-21
16570,690,10,58.0,1868.0,136.801,0.0,1.0,10,2016-11-21
16571,690,11,57.0,1772.0,156.889,0.0,1.0,11,2016-11-21
16572,690,12,55.0,1761.0,152.295,0.0,1.0,12,2016-11-21
16573,690,13,55.0,1754.0,162.261,0.0,1.0,13,2016-11-21
16574,690,14,57.0,1770.0,162.29,0.0,1.0,14,2016-11-21
16575,690,15,58.0,1853.0,176.029,0.0,1.0,15,2016-11-21
16576,690,16,58.0,1964.0,172.531,0.0,1.0,16,2016-11-21
16577,690,17,65.0,2213.0,193.401,0.0,1.0,17,2016-11-21
16578,690,18,81.28,2228.0,224.489,0.0,1.0,18,2016-11-21
16579,690,19,83.95,2262.0,256.154,0.0,1.0,19,2016-11-21
16580,690,20,81.28,2256.0,282.188,0.0,1.0,20,2016-11-21
16581,690,21,55.56,2106.0,327.275,0.0,1.0,21,2016-11-21
16582,690,22,52.21,1924.0,368.501,0.0,1.0,22,2016-11-21
16583,690,23,49.59,1798.0,410.998,0.0,1.0,23,2016-11-21
16584,691,0,46.1,1313.0,396.393,0.781831,0.62349,0,2016-11-22
16585,691,1,42.96,1258.0,380.704,0.781831,0.62349,1,2016-11-22
16586,691,2,40.0,1248.0,362.624,0.781831,0.62349,2,2016-11-22
16587,691,3,39.99,1265.0,351.495,0.781831,0.62349,3,2016-11-22
16588,691,4,39.99,1317.0,343.775,0.781831,0.62349,4,2016-11-22
16589,691,5,42.96,1379.0,334.766,0.781831,0.62349,5,2016-11-22
16590,691,6,51.55,1537.0,328.546,0.781831,0.62349,6,2016-11-22
16591,691,7,65.0,1674.0,329.82,0.781831,0.62349,7,2016-11-22
16592,691,8,68.23168,1785.0,334.879,0.781831,0.62349,8,2016-11-22
16593,691,9,59.0,1942.0,341.143,0.781831,0.62349,9,2016-11-22
16594,691,10,58.0,1889.0,342.326,0.781831,0.62349,10,2016-11-22
16595,691,11,58.0,1848.0,334.749,0.781831,0.62349,11,2016-11-22
16596,691,12,57.0,1840.0,332.386,0.781831,0.62349,12,2016-11-22
16597,691,13,57.0,1835.0,330.662,0.781831,0.62349,13,2016-11-22
16598,691,14,58.0,1837.0,335.711,0.781831,0.62349,14,2016-11-22
16599,691,15,58.0,1888.0,347.403,0.781831,0.62349,15,2016-11-22
16600,691,16,58.0,1988.0,389.143,0.781831,0.62349,16,2016-11-22
16601,691,17,64.5,2217.0,453.528,0.781831,0.62349,17,2016-11-22
16602,691,18,67.49,2235.0,510.649,0.781831,0.62349,18,2016-11-22
16603,691,19,81.28,2289.0,543.481,0.781831,0.62349,19,2016-11-22
16604,691,20,59.72343,2273.0,556.039,0.781831,0.62349,20,2016-11-22
16605,691,21,55.0,2071.0,571.188,0.781831,0.62349,21,2016-11-22
16606,691,22,50.79,1849.0,575.901,0.781831,0.62349,22,2016-11-22
16607,691,23,48.0,1734.0,572.586,0.781831,0.62349,23,2016-11-22
16608,692,0,42.96,1343.0,550.469,0.974928,-0.222521,0,2016-11-23
16609,692,1,39.99,1293.0,537.68,0.974928,-0.222521,1,2016-11-23
16610,692,2,39.0,1206.0,522.18,0.974928,-0.222521,2,2016-11-23
16611,692,3,38.0,1180.0,508.24,0.974928,-0.222521,3,2016-11-23
16612,692,4,37.7,1167.0,511.868,0.974928,-0.222521,4,2016-11-23
16613,692,5,39.99,1239.0,524.79,0.974928,-0.222521,5,2016-11-23
16614,692,6,47.4,1374.0,535.12,0.974928,-0.222521,6,2016-11-23
16615,692,7,59.0,1551.0,529.087,0.974928,-0.222521,7,2016-11-23
16616,692,8,59.0,1763.0,516.256,0.974928,-0.222521,8,2016-11-23
16617,692,9,59.0,1897.0,510.809,0.974928,-0.222521,9,2016-11-23
16618,692,10,57.0,1897.0,529.588,0.974928,-0.222521,10,2016-11-23
16619,692,11,56.0,1887.0,564.029,0.974928,-0.222521,11,2016-11-23
16620,692,12,50.0,1894.0,590.996,0.974928,-0.222521,12,2016-11-23
16621,692,13,56.0,1898.0,605.042,0.974928,-0.222521,13,2016-11-23
16622,692,14,56.0,1732.0,608.773,0.974928,-0.222521,14,2016-11-23
16623,692,15,58.0,1754.0,615.383,0.974928,-0.222521,15,2016-11-23
16624,692,16,59.0,1955.0,653.774,0.974928,-0.222521,16,2016-11-23
16625,692,17,64.38,2353.0,706.808,0.974928,-0.222521,17,2016-11-23
16626,692,18,66.9,2352.0,754.447,0.974928,-0.222521,18,2016-11-23
16627,692,19,65.65,2339.0,805.616,0.974928,-0.222521,19,2016-11-23
16628,692,20,59.0,2338.0,847.205,0.974928,-0.222521,20,2016-11-23
16629,692,21,51.7,2185.0,885.422,0.974928,-0.222521,21,2016-11-23
16630,692,22,49.69,2042.0,913.502,0.974928,-0.222521,22,2016-11-23
16631,692,23,45.0,1774.0,929.379,0.974928,-0.222521,23,2016-11-23
16632,693,0,42.96,1427.0,921.338,0.433884,-0.900969,0,2016-11-24
16633,693,1,42.94,1339.0,894.718,0.433884,-0.900969,1,2016-11-24
16634,693,2,41.01,1243.0,863.788,0.433884,-0.900969,2,2016-11-24
16635,693,3,40.45,1219.0,837.625,0.433884,-0.900969,3,2016-11-24
16636,693,4,40.98,1210.0,823.376,0.433884,-0.900969,4,2016-11-24
16637,693,5,41.9,1287.0,810.933,0.433884,-0.900969,5,2016-11-24
16638,693,6,49.69,1438.0,798.213,0.433884,-0.900969,6,2016-11-24
16639,693,7,56.79,1591.0,785.609,0.433884,-0.900969,7,2016-11-24
16640,693,8,58.49,1783.0,784.761,0.433884,-0.900969,8,2016-11-24
16641,693,9,58.0,1941.0,793.199,0.433884,-0.900969,9,2016-11-24
16642,693,10,57.0,1964.0,817.272,0.433884,-0.900969,10,2016-11-24
16643,693,11,56.0,1945.0,849.966,0.433884,-0.900969,11,2016-11-24
16644,693,12,54.49,1899.0,884.23,0.433884,-0.900969,12,2016-11-24
16645,693,13,54.49,1936.0,907.75,0.433884,-0.900969,13,2016-11-24
16646,693,14,56.0,1988.0,914.425,0.433884,-0.900969,14,2016-11-24
16647,693,15,56.89,1975.0,923.722,0.433884,-0.900969,15,2016-11-24
16648,693,16,58.49,1923.0,955.533,0.433884,-0.900969,16,2016-11-24
16649,693,17,62.13,2095.0,973.432,0.433884,-0.900969,17,2016-11-24
16650,693,18,67.5,2218.0,979.846,0.433884,-0.900969,18,2016-11-24
16651,693,19,65.56,2313.0,962.622,0.433884,-0.900969,19,2016-11-24
16652,693,20,60.0,2207.0,957.59,0.433884,-0.900969,20,2016-11-24
16653,693,21,55.0,1927.0,966.539,0.433884,-0.900969,21,2016-11-24
16654,693,22,51.9,1727.0,946.61,0.433884,-0.900969,22,2016-11-24
16655,693,23,47.32,1611.0,909.684,0.433884,-0.900969,23,2016-11-24
16656,694,0,38.2,1601.0,1069.88,-0.433884,-0.900969,0,2016-11-25
16657,694,1,33.99,1493.0,1051.742,-0.433884,-0.900969,1,2016-11-25
16658,694,2,32.02,1446.0,1012.974,-0.433884,-0.900969,2,2016-11-25
16659,694,3,31.04789,1446.0,962.841,-0.433884,-0.900969,3,2016-11-25
16660,694,4,31.18339,1504.0,890.671,-0.433884,-0.900969,4,2016-11-25
16661,694,5,34.85498,1600.0,812.636,-0.433884,-0.900969,5,2016-11-25
16662,694,6,47.0,1785.0,735.414,-0.433884,-0.900969,6,2016-11-25
16663,694,7,59.9,1971.0,689.264,-0.433884,-0.900969,7,2016-11-25
16664,694,8,64.99,2121.0,625.36,-0.433884,-0.900969,8,2016-11-25
16665,694,9,63.2,2271.0,570.134,-0.433884,-0.900969,9,2016-11-25
16666,694,10,62.02,2235.0,528.066,-0.433884,-0.900969,10,2016-11-25
16667,694,11,59.0,2096.0,481.992,-0.433884,-0.900969,11,2016-11-25
16668,694,12,59.0,2075.0,422.585,-0.433884,-0.900969,12,2016-11-25
16669,694,13,58.0,2063.0,329.199,-0.433884,-0.900969,13,2016-11-25
16670,694,14,59.0,2114.0,239.903,-0.433884,-0.900969,14,2016-11-25
16671,694,15,59.0,2193.0,163.172,-0.433884,-0.900969,15,2016-11-25
16672,694,16,64.38,2349.0,135.958,-0.433884,-0.900969,16,2016-11-25
16673,694,17,64.5,2602.0,145.343,-0.433884,-0.900969,17,2016-11-25
16674,694,18,78.47,2591.0,156.661,-0.433884,-0.900969,18,2016-11-25
16675,694,19,78.69,2625.0,195.126,-0.433884,-0.900969,19,2016-11-25
16676,694,20,57.7,2588.0,245.574,-0.433884,-0.900969,20,2016-11-25
16677,694,21,83.95,2419.0,280.337,-0.433884,-0.900969,21,2016-11-25
16678,694,22,52.0,2218.0,286.96,-0.433884,-0.900969,22,2016-11-25
16679,694,23,46.68,2020.0,272.022,-0.433884,-0.900969,23,2016-11-25
16680,695,0,44.42,1750.0,263.5,-0.974928,-0.222521,0,2016-11-26
16681,695,1,43.0,1612.0,323.905,-0.974928,-0.222521,1,2016-11-26
16682,695,2,40.81,1452.0,337.865,-0.974928,-0.222521,2,2016-11-26
16683,695,3,40.08,1419.0,327.741,-0.974928,-0.222521,3,2016-11-26
16684,695,4,39.74,1376.0,328.412,-0.974928,-0.222521,4,2016-11-26
16685,695,5,39.74,1346.0,329.768,-0.974928,-0.222521,5,2016-11-26
16686,695,6,40.8,1480.0,315.083,-0.974928,-0.222521,6,2016-11-26
16687,695,7,53.29,1610.0,265.81,-0.974928,-0.222521,7,2016-11-26
16688,695,8,53.34,1773.0,214.562,-0.974928,-0.222521,8,2016-11-26
16689,695,9,53.39,2033.0,193.097,-0.974928,-0.222521,9,2016-11-26
16690,695,10,49.15,2048.0,170.992,-0.974928,-0.222521,10,2016-11-26
16691,695,11,48.56,2084.0,142.215,-0.974928,-0.222521,11,2016-11-26
16692,695,12,47.99,2081.0,123.799,-0.974928,-0.222521,12,2016-11-26
16693,695,13,45.84,1853.0,116.586,-0.974928,-0.222521,13,2016-11-26
16694,695,14,45.56,1761.0,104.55,-0.974928,-0.222521,14,2016-11-26
16695,695,15,51.03,1759.0,97.086,-0.974928,-0.222521,15,2016-11-26
16696,695,16,54.5,1762.0,99.878,-0.974928,-0.222521,16,2016-11-26
16697,695,17,64.5,2072.0,121.207,-0.974928,-0.222521,17,2016-11-26
16698,695,18,83.95,2126.0,121.931,-0.974928,-0.222521,18,2016-11-26
16699,695,19,83.95,2207.0,112.261,-0.974928,-0.222521,19,2016-11-26
16700,695,20,57.34,1969.0,84.825,-0.974928,-0.222521,20,2016-11-26
16701,695,21,54.5,1713.0,49.168,-0.974928,-0.222521,21,2016-11-26
16702,695,22,54.38,1554.0,21.714,-0.974928,-0.222521,22,2016-11-26
16703,695,23,45.01,1578.0,0.0,-0.974928,-0.222521,23,2016-11-26
16704,696,0,42.43,1398.0,0.0,-0.781831,0.62349,0,2016-11-27
16705,696,1,39.75,1157.0,0.0,-0.781831,0.62349,1,2016-11-27
16706,696,2,39.75,1009.0,0.0,-0.781831,0.62349,2,2016-11-27
16707,696,3,39.74,1018.0,0.0,-0.781831,0.62349,3,2016-11-27
16708,696,4,39.74,1008.0,0.0,-0.781831,0.62349,4,2016-11-27
16709,696,5,39.74,962.0,0.0,-0.781831,0.62349,5,2016-11-27
16710,696,6,39.74,1078.0,0.0,-0.781831,0.62349,6,2016-11-27
16711,696,7,39.75,1191.0,0.0,-0.781831,0.62349,7,2016-11-27
16712,696,8,78.38,1418.0,0.0,-0.781831,0.62349,8,2016-11-27
16713,696,9,64.5,1646.0,0.0,-0.781831,0.62349,9,2016-11-27
16714,696,10,64.5,1734.0,0.0,-0.781831,0.62349,10,2016-11-27
16715,696,11,64.5,1640.0,0.0,-0.781831,0.62349,11,2016-11-27
16716,696,12,64.5,1659.0,0.0,-0.781831,0.62349,12,2016-11-27
16717,696,13,64.38,1555.0,0.0,-0.781831,0.62349,13,2016-11-27
16718,696,14,64.38,1465.0,0.0,-0.781831,0.62349,14,2016-11-27
16719,696,15,65.08,1444.0,0.0,-0.781831,0.62349,15,2016-11-27
16720,696,16,52.01,1473.0,0.0,-0.781831,0.62349,16,2016-11-27
16721,696,17,54.5,1693.0,0.0,-0.781831,0.62349,17,2016-11-27
16722,696,18,57.37,1709.0,0.0,-0.781831,0.62349,18,2016-11-27
16723,696,19,57.35,1749.0,0.0,-0.781831,0.62349,19,2016-11-27
16724,696,20,57.34,1791.0,0.0,-0.781831,0.62349,20,2016-11-27
16725,696,21,54.38,1692.0,0.0,-0.781831,0.62349,21,2016-11-27
16726,696,22,52.89,1498.0,0.0,-0.781831,0.62349,22,2016-11-27
16727,696,23,47.71,1407.0,0.0,-0.781831,0.62349,23,2016-11-27
16728,697,0,40.08,1520.0,0.0,0.0,1.0,0,2016-11-28
16729,697,1,39.69,1408.0,0.0,0.0,1.0,1,2016-11-28
16730,697,2,37.99,1349.0,0.0,0.0,1.0,2,2016-11-28
16731,697,3,37.49,1344.0,0.0,0.0,1.0,3,2016-11-28
16732,697,4,37.0,1336.0,0.0,0.0,1.0,4,2016-11-28
16733,697,5,37.99,1399.0,0.0,0.0,1.0,5,2016-11-28
16734,697,6,48.82,1574.0,0.0,0.0,1.0,6,2016-11-28
16735,697,7,67.84652,1830.0,0.0,0.0,1.0,7,2016-11-28
16736,697,8,69.95,2015.0,0.0,0.0,1.0,8,2016-11-28
16737,697,9,65.08,2173.0,0.0,0.0,1.0,9,2016-11-28
16738,697,10,64.5,2137.0,0.0,0.0,1.0,10,2016-11-28
16739,697,11,64.38,2100.0,0.0,0.0,1.0,11,2016-11-28
16740,697,12,63.03058,2037.0,11.015,0.0,1.0,12,2016-11-28
16741,697,13,54.0,2048.0,14.582,0.0,1.0,13,2016-11-28
16742,697,14,54.0,2017.0,14.634,0.0,1.0,14,2016-11-28
16743,697,15,64.38,2089.0,32.44,0.0,1.0,15,2016-11-28
16744,697,16,65.08,2215.0,42.098,0.0,1.0,16,2016-11-28
16745,697,17,70.78,2438.0,29.578,0.0,1.0,17,2016-11-28
16746,697,18,84.38,2495.0,27.271,0.0,1.0,18,2016-11-28
16747,697,19,84.38,2507.0,19.492,0.0,1.0,19,2016-11-28
16748,697,20,83.95,2479.0,12.407,0.0,1.0,20,2016-11-28
16749,697,21,54.5,2305.0,35.605,0.0,1.0,21,2016-11-28
16750,697,22,54.38,2092.0,102.928,0.0,1.0,22,2016-11-28
16751,697,23,48.32,1845.0,150.753,0.0,1.0,23,2016-11-28
16752,698,0,45.57837,1619.0,185.916,0.781831,0.62349,0,2016-11-29
16753,698,1,42.2,1506.0,231.982,0.781831,0.62349,1,2016-11-29
16754,698,2,40.08,1429.0,281.314,0.781831,0.62349,2,2016-11-29
16755,698,3,36.99,1415.0,326.802,0.781831,0.62349,3,2016-11-29
16756,698,4,37.02,1418.0,353.338,0.781831,0.62349,4,2016-11-29
16757,698,5,40.08,1456.0,333.999,0.781831,0.62349,5,2016-11-29
16758,698,6,50.97,1633.0,324.61,0.781831,0.62349,6,2016-11-29
16759,698,7,52.0,1895.0,350.925,0.781831,0.62349,7,2016-11-29
16760,698,8,51.0,2072.0,367.846,0.781831,0.62349,8,2016-11-29
16761,698,9,51.0,2227.0,393.296,0.781831,0.62349,9,2016-11-29
16762,698,10,42.55,2148.0,408.933,0.781831,0.62349,10,2016-11-29
16763,698,11,42.3,2065.0,442.305,0.781831,0.62349,11,2016-11-29
16764,698,12,41.86,2018.0,487.008,0.781831,0.62349,12,2016-11-29
16765,698,13,37.2,2008.0,543.626,0.781831,0.62349,13,2016-11-29
16766,698,14,42.03,1963.0,607.379,0.781831,0.62349,14,2016-11-29
16767,698,15,43.31,2073.0,678.647,0.781831,0.62349,15,2016-11-29
16768,698,16,51.0,2221.0,741.865,0.781831,0.62349,16,2016-11-29
16769,698,17,64.38,2415.0,779.822,0.781831,0.62349,17,2016-11-29
16770,698,18,63.71,2503.0,810.815,0.781831,0.62349,18,2016-11-29
16771,698,19,63.71,2537.0,820.739,0.781831,0.62349,19,2016-11-29
16772,698,20,53.07,2506.0,813.517,0.781831,0.62349,20,2016-11-29
16773,698,21,50.0,2324.0,816.904,0.781831,0.62349,21,2016-11-29
16774,698,22,46.4,2111.0,842.015,0.781831,0.62349,22,2016-11-29
16775,698,23,39.75,1825.0,875.288,0.781831,0.62349,23,2016-11-29
16776,699,0,39.64,1566.0,883.16,0.974928,-0.222521,0,2016-11-30
16777,699,1,29.99,1472.0,883.579,0.974928,-0.222521,1,2016-11-30
16778,699,2,29.86,1410.0,877.435,0.974928,-0.222521,2,2016-11-30
16779,699,3,29.87,1399.0,863.463,0.974928,-0.222521,3,2016-11-30
16780,699,4,29.86,1396.0,854.333,0.974928,-0.222521,4,2016-11-30
16781,699,5,30.0,1460.0,855.876,0.974928,-0.222521,5,2016-11-30
16782,699,6,39.74,1617.0,858.614,0.974928,-0.222521,6,2016-11-30
16783,699,7,43.12,1859.0,884.729,0.974928,-0.222521,7,2016-11-30
16784,699,8,39.64,2075.0,929.939,0.974928,-0.222521,8,2016-11-30
16785,699,9,30.0,2201.0,982.504,0.974928,-0.222521,9,2016-11-30
16786,699,10,29.85,2090.0,1007.417,0.974928,-0.222521,10,2016-11-30
16787,699,11,22.0,2007.0,1000.167,0.974928,-0.222521,11,2016-11-30
16788,699,12,25.0,2087.0,976.22,0.974928,-0.222521,12,2016-11-30
16789,699,13,27.73,2143.0,937.414,0.974928,-0.222521,13,2016-11-30
16790,699,14,30.0,2060.0,891.086,0.974928,-0.222521,14,2016-11-30
16791,699,15,40.17,2157.0,820.996,0.974928,-0.222521,15,2016-11-30
16792,699,16,52.0,2302.0,748.337,0.974928,-0.222521,16,2016-11-30
16793,699,17,56.56,2507.0,674.44,0.974928,-0.222521,17,2016-11-30
16794,699,18,60.0,2593.0,606.596,0.974928,-0.222521,18,2016-11-30
16795,699,19,72.0,2618.0,549.143,0.974928,-0.222521,19,2016-11-30
16796,699,20,69.0,2592.0,502.058,0.974928,-0.222521,20,2016-11-30
16797,699,21,56.53,2420.0,465.841,0.974928,-0.222521,21,2016-11-30
16798,699,22,53.0,2232.0,449.758,0.974928,-0.222521,22,2016-11-30
16799,699,23,51.0,1970.0,430.909,0.974928,-0.222521,23,2016-11-30
16800,700,0,51.0,1665.0,390.474,0.433884,-0.900969,0,2016-12-01
16801,700,1,50.0,1547.0,396.455,0.433884,-0.900969,1,2016-12-01
16802,700,2,50.0,1502.0,409.039,0.433884,-0.900969,2,2016-12-01
16803,700,3,50.0,1482.0,428.117,0.433884,-0.900969,3,2016-12-01
16804,700,4,50.0,1477.0,442.247,0.433884,-0.900969,4,2016-12-01
16805,700,5,50.0,1562.0,437.85,0.433884,-0.900969,5,2016-12-01
16806,700,6,51.0,1731.0,418.377,0.433884,-0.900969,6,2016-12-01
16807,700,7,55.0,1995.0,383.451,0.433884,-0.900969,7,2016-12-01
16808,700,8,55.0,2257.0,336.516,0.433884,-0.900969,8,2016-12-01
16809,700,9,51.0,2265.0,309.217,0.433884,-0.900969,9,2016-12-01
16810,700,10,50.0,2161.0,322.077,0.433884,-0.900969,10,2016-12-01
16811,700,11,50.0,2142.0,370.023,0.433884,-0.900969,11,2016-12-01
16812,700,12,50.0,2152.0,429.229,0.433884,-0.900969,12,2016-12-01
16813,700,13,50.0,2175.0,455.865,0.433884,-0.900969,13,2016-12-01
16814,700,14,51.0,2197.0,445.972,0.433884,-0.900969,14,2016-12-01
16815,700,15,52.0,2261.0,420.186,0.433884,-0.900969,15,2016-12-01
16816,700,16,65.08,2381.0,396.582,0.433884,-0.900969,16,2016-12-01
16817,700,17,66.0,2628.0,384.754,0.433884,-0.900969,17,2016-12-01
16818,700,18,85.08,2696.0,374.075,0.433884,-0.900969,18,2016-12-01
16819,700,19,85.08,2722.0,362.796,0.433884,-0.900969,19,2016-12-01
16820,700,20,84.38,2641.0,362.03,0.433884,-0.900969,20,2016-12-01
16821,700,21,71.0,2517.0,366.625,0.433884,-0.900969,21,2016-12-01
16822,700,22,54.38,2296.0,374.691,0.433884,-0.900969,22,2016-12-01
16823,700,23,52.32,2023.0,380.447,0.433884,-0.900969,23,2016-12-01
16824,701,0,49.04,1692.0,372.813,-0.433884,-0.900969,0,2016-12-02
16825,701,1,44.99,1544.0,381.151,-0.433884,-0.900969,1,2016-12-02
16826,701,2,43.16,1472.0,395.432,-0.433884,-0.900969,2,2016-12-02
16827,701,3,40.72,1446.0,413.304,-0.433884,-0.900969,3,2016-12-02
16828,701,4,39.85,1459.0,419.941,-0.433884,-0.900969,4,2016-12-02
16829,701,5,40.72,1513.0,420.208,-0.433884,-0.900969,5,2016-12-02
16830,701,6,49.34,1715.0,413.855,-0.433884,-0.900969,6,2016-12-02
16831,701,7,56.0,1981.0,393.799,-0.433884,-0.900969,7,2016-12-02
16832,701,8,56.0,2160.0,362.539,-0.433884,-0.900969,8,2016-12-02
16833,701,9,56.0,2179.0,343.04,-0.433884,-0.900969,9,2016-12-02
16834,701,10,48.82,2160.0,333.934,-0.433884,-0.900969,10,2016-12-02
16835,701,11,40.72,2207.0,348.457,-0.433884,-0.900969,11,2016-12-02
16836,701,12,38.95,2102.0,367.524,-0.433884,-0.900969,12,2016-12-02
16837,701,13,42.75,2040.0,371.679,-0.433884,-0.900969,13,2016-12-02
16838,701,14,49.0,2179.0,358.722,-0.433884,-0.900969,14,2016-12-02
16839,701,15,51.92,2207.0,328.64,-0.433884,-0.900969,15,2016-12-02
16840,701,16,64.38,2356.0,298.813,-0.433884,-0.900969,16,2016-12-02
16841,701,17,65.08,2614.0,285.112,-0.433884,-0.900969,17,2016-12-02
16842,701,18,85.0,2589.0,280.439,-0.433884,-0.900969,18,2016-12-02
16843,701,19,82.96732,2615.0,269.753,-0.433884,-0.900969,19,2016-12-02
16844,701,20,71.4,2598.0,250.659,-0.433884,-0.900969,20,2016-12-02
16845,701,21,65.00371,2440.0,243.617,-0.433884,-0.900969,21,2016-12-02
16846,701,22,54.38,2225.0,229.891,-0.433884,-0.900969,22,2016-12-02
16847,701,23,52.0,2001.0,206.075,-0.433884,-0.900969,23,2016-12-02
16848,702,0,53.0,1657.0,239.684,-0.974928,-0.222521,0,2016-12-03
16849,702,1,52.0,1491.0,216.299,-0.974928,-0.222521,1,2016-12-03
16850,702,2,51.0,1424.0,183.832,-0.974928,-0.222521,2,2016-12-03
16851,702,3,49.09,1396.0,151.93,-0.974928,-0.222521,3,2016-12-03
16852,702,4,48.72,1398.0,121.953,-0.974928,-0.222521,4,2016-12-03
16853,702,5,49.09,1438.0,86.382,-0.974928,-0.222521,5,2016-12-03
16854,702,6,50.69,1547.0,72.495,-0.974928,-0.222521,6,2016-12-03
16855,702,7,56.92,1714.0,60.062,-0.974928,-0.222521,7,2016-12-03
16856,702,8,58.41,1975.0,76.787,-0.974928,-0.222521,8,2016-12-03
16857,702,9,59.91,2034.0,90.794,-0.974928,-0.222521,9,2016-12-03
16858,702,10,56.0,1926.0,99.001,-0.974928,-0.222521,10,2016-12-03
16859,702,11,54.38,1897.0,103.328,-0.974928,-0.222521,11,2016-12-03
16860,702,12,52.0,1929.0,94.817,-0.974928,-0.222521,12,2016-12-03
16861,702,13,51.0,1920.0,102.276,-0.974928,-0.222521,13,2016-12-03
16862,702,14,50.69,2053.0,102.152,-0.974928,-0.222521,14,2016-12-03
16863,702,15,52.07,2101.0,97.705,-0.974928,-0.222521,15,2016-12-03
16864,702,16,54.5,2122.0,108.641,-0.974928,-0.222521,16,2016-12-03
16865,702,17,64.6,2358.0,131.909,-0.974928,-0.222521,17,2016-12-03
16866,702,18,83.95,2363.0,147.042,-0.974928,-0.222521,18,2016-12-03
16867,702,19,83.95,2427.0,164.136,-0.974928,-0.222521,19,2016-12-03
16868,702,20,74.69,2385.0,199.459,-0.974928,-0.222521,20,2016-12-03
16869,702,21,55.69,2221.0,211.801,-0.974928,-0.222521,21,2016-12-03
16870,702,22,54.5,2029.0,220.581,-0.974928,-0.222521,22,2016-12-03
16871,702,23,54.38,1823.0,226.106,-0.974928,-0.222521,23,2016-12-03
16872,703,0,48.73,1649.0,181.803,-0.781831,0.62349,0,2016-12-04
16873,703,1,45.49,1536.0,172.518,-0.781831,0.62349,1,2016-12-04
16874,703,2,42.37,1447.0,157.275,-0.781831,0.62349,2,2016-12-04
16875,703,3,37.61,1417.0,132.244,-0.781831,0.62349,3,2016-12-04
16876,703,4,37.6,1355.0,123.312,-0.781831,0.62349,4,2016-12-04
16877,703,5,37.61,1371.0,124.805,-0.781831,0.62349,5,2016-12-04
16878,703,6,37.6,1451.0,117.897,-0.781831,0.62349,6,2016-12-04
16879,703,7,40.67,1516.0,116.325,-0.781831,0.62349,7,2016-12-04
16880,703,8,42.37,1728.0,129.216,-0.781831,0.62349,8,2016-12-04
