IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CNOR,FUTU__D_CNOR,FUTU__WIND_CNOR,CONST__wd_sin,CONST__wd_cos,Hour,Date
26887,1120,7,58.98,4172.0,23.414,0.433884,-0.900969,7,2018-01-25
26888,1120,8,71.54,4783.0,24.297,0.433884,-0.900969,8,2018-01-25
26889,1120,9,67.0,5035.0,24.181,0.433884,-0.900969,9,2018-01-25
26890,1120,10,51.57,4812.0,23.927,0.433884,-0.900969,10,2018-01-25
26891,1120,11,51.06,4763.0,24.657,0.433884,-0.900969,11,2018-01-25
26892,1120,12,49.47,4250.0,26.697,0.433884,-0.900969,12,2018-01-25
26893,1120,13,49.09,4069.0,29.512,0.433884,-0.900969,13,2018-01-25
26894,1120,14,50.57,4585.0,31.996,0.433884,-0.900969,14,2018-01-25
26895,1120,15,51.56,4750.0,33.007,0.433884,-0.900969,15,2018-01-25
26896,1120,16,58.0,4686.0,33.888,0.433884,-0.900969,16,2018-01-25
26897,1120,17,72.59,4892.0,35.94,0.433884,-0.900969,17,2018-01-25
26898,1120,18,71.23,4967.0,38.467,0.433884,-0.900969,18,2018-01-25
26899,1120,19,65.0,4846.0,39.828,0.433884,-0.900969,19,2018-01-25
26900,1120,20,51.22,4549.0,40.022,0.433884,-0.900969,20,2018-01-25
26901,1120,21,48.66,4165.0,39.926,0.433884,-0.900969,21,2018-01-25
26902,1120,22,46.87,3810.0,40.126,0.433884,-0.900969,22,2018-01-25
26903,1120,23,44.01,3404.0,40.794,0.433884,-0.900969,23,2018-01-25
26904,1121,0,46.24,2880.0,34.82,-0.433884,-0.900969,0,2018-01-26
26905,1121,1,43.39,2733.0,34.731,-0.433884,-0.900969,1,2018-01-26
26906,1121,2,42.63,2645.0,34.722,-0.433884,-0.900969,2,2018-01-26
26907,1121,3,41.04,2632.0,35.07,-0.433884,-0.900969,3,2018-01-26
26908,1121,4,42.23,2630.0,37.032,-0.433884,-0.900969,4,2018-01-26
26909,1121,5,43.01,2737.0,40.218,-0.433884,-0.900969,5,2018-01-26
26910,1121,6,47.3,3310.0,42.074,-0.433884,-0.900969,6,2018-01-26
26911,1121,7,51.27,4009.0,41.345,-0.433884,-0.900969,7,2018-01-26
26912,1121,8,57.1,4552.0,39.357,-0.433884,-0.900969,8,2018-01-26
26913,1121,9,54.52,4835.0,38.447,-0.433884,-0.900969,9,2018-01-26
26914,1121,10,54.02,4826.0,37.558,-0.433884,-0.900969,10,2018-01-26
26915,1121,11,50.5,4802.0,37.6,-0.433884,-0.900969,11,2018-01-26
26916,1121,12,50.23,4282.0,38.502,-0.433884,-0.900969,12,2018-01-26
26917,1121,13,49.2,4277.0,37.595,-0.433884,-0.900969,13,2018-01-26
26918,1121,14,48.96,4496.0,35.57,-0.433884,-0.900969,14,2018-01-26
26919,1121,15,50.5,4655.0,32.762,-0.433884,-0.900969,15,2018-01-26
26920,1121,16,53.86,4615.0,30.587,-0.433884,-0.900969,16,2018-01-26
26921,1121,17,65.0,4728.0,30.616,-0.433884,-0.900969,17,2018-01-26
26922,1121,18,64.18,4815.0,31.843,-0.433884,-0.900969,18,2018-01-26
26923,1121,19,57.34,4689.0,33.185,-0.433884,-0.900969,19,2018-01-26
26924,1121,20,50.5,4346.0,34.51,-0.433884,-0.900969,20,2018-01-26
26925,1121,21,48.32,3943.0,35.647,-0.433884,-0.900969,21,2018-01-26
26926,1121,22,46.92,3569.0,36.32,-0.433884,-0.900969,22,2018-01-26
26927,1121,23,43.99,3154.0,36.148,-0.433884,-0.900969,23,2018-01-26
26928,1122,0,46.96,2732.0,30.983,-0.974928,-0.222521,0,2018-01-27
26929,1122,1,45.2,2563.0,29.78,-0.974928,-0.222521,1,2018-01-27
26930,1122,2,42.33,2476.0,28.192,-0.974928,-0.222521,2,2018-01-27
26931,1122,3,41.35,2454.0,26.034,-0.974928,-0.222521,3,2018-01-27
26932,1122,4,41.35,2458.0,23.566,-0.974928,-0.222521,4,2018-01-27
26933,1122,5,41.66,2477.0,21.006,-0.974928,-0.222521,5,2018-01-27
26934,1122,6,46.0,2793.0,18.431,-0.974928,-0.222521,6,2018-01-27
26935,1122,7,49.93,3240.0,15.809,-0.974928,-0.222521,7,2018-01-27
26936,1122,8,49.99,3496.0,12.659,-0.974928,-0.222521,8,2018-01-27
26937,1122,9,50.0,3730.0,8.962,-0.974928,-0.222521,9,2018-01-27
26938,1122,10,49.79,3840.0,5.686,-0.974928,-0.222521,10,2018-01-27
26939,1122,11,46.73,3650.0,3.425,-0.974928,-0.222521,11,2018-01-27
26940,1122,12,43.93,3406.0,2.346,-0.974928,-0.222521,12,2018-01-27
26941,1122,13,42.9,3086.0,1.862,-0.974928,-0.222521,13,2018-01-27
26942,1122,14,43.46,3204.0,1.573,-0.974928,-0.222521,14,2018-01-27
26943,1122,15,45.29,3362.0,1.387,-0.974928,-0.222521,15,2018-01-27
26944,1122,16,47.3,3356.0,1.3,-0.974928,-0.222521,16,2018-01-27
26945,1122,17,50.03,3594.0,1.394,-0.974928,-0.222521,17,2018-01-27
26946,1122,18,51.67,3918.0,1.842,-0.974928,-0.222521,18,2018-01-27
26947,1122,19,52.26,3974.0,2.383,-0.974928,-0.222521,19,2018-01-27
26948,1122,20,50.04,3723.0,2.616,-0.974928,-0.222521,20,2018-01-27
26949,1122,21,47.1,3355.0,2.837,-0.974928,-0.222521,21,2018-01-27
26950,1122,22,44.8,3101.0,3.098,-0.974928,-0.222521,22,2018-01-27
26951,1122,23,42.33,2740.0,3.085,-0.974928,-0.222521,23,2018-01-27
26952,1123,0,46.04,2598.0,3.743,-0.781831,0.62349,0,2018-01-28
26953,1123,1,43.66,2457.0,4.141,-0.781831,0.62349,1,2018-01-28
26954,1123,2,42.06,2315.0,3.966,-0.781831,0.62349,2,2018-01-28
26955,1123,3,41.25,2195.0,3.411,-0.781831,0.62349,3,2018-01-28
26956,1123,4,38.69,2190.0,3.026,-0.781831,0.62349,4,2018-01-28
26957,1123,5,40.7,2190.0,2.656,-0.781831,0.62349,5,2018-01-28
26958,1123,6,42.31,2334.0,2.165,-0.781831,0.62349,6,2018-01-28
26959,1123,7,43.46,2443.0,1.705,-0.781831,0.62349,7,2018-01-28
26960,1123,8,43.99,2610.0,1.326,-0.781831,0.62349,8,2018-01-28
26961,1123,9,45.42,2812.0,1.024,-0.781831,0.62349,9,2018-01-28
26962,1123,10,45.4,2894.0,0.849,-0.781831,0.62349,10,2018-01-28
26963,1123,11,44.61,2927.0,0.849,-0.781831,0.62349,11,2018-01-28
26964,1123,12,43.46,2873.0,1.086,-0.781831,0.62349,12,2018-01-28
26965,1123,13,42.62,2719.0,1.549,-0.781831,0.62349,13,2018-01-28
26966,1123,14,42.97,2624.0,2.018,-0.781831,0.62349,14,2018-01-28
26967,1123,15,43.55,2749.0,2.504,-0.781831,0.62349,15,2018-01-28
26968,1123,16,46.64,2906.0,3.479,-0.781831,0.62349,16,2018-01-28
26969,1123,17,47.78,3253.0,4.583,-0.781831,0.62349,17,2018-01-28
26970,1123,18,53.14,3509.0,5.089,-0.781831,0.62349,18,2018-01-28
26971,1123,19,57.06,3671.0,5.262,-0.781831,0.62349,19,2018-01-28
26972,1123,20,51.7,3590.0,5.409,-0.781831,0.62349,20,2018-01-28
26973,1123,21,49.93,3370.0,5.465,-0.781831,0.62349,21,2018-01-28
26974,1123,22,47.45,3061.0,5.641,-0.781831,0.62349,22,2018-01-28
26975,1123,23,43.46,2764.0,6.111,-0.781831,0.62349,23,2018-01-28
26976,1124,0,40.4,2372.0,11.648,0.0,1.0,0,2018-01-29
26977,1124,1,37.39,2214.0,12.144,0.0,1.0,1,2018-01-29
26978,1124,2,36.6,2132.0,11.663,0.0,1.0,2,2018-01-29
26979,1124,3,35.0,2122.0,10.709,0.0,1.0,3,2018-01-29
26980,1124,4,36.6,2227.0,9.5,0.0,1.0,4,2018-01-29
26981,1124,5,41.29,2475.0,8.239,0.0,1.0,5,2018-01-29
26982,1124,6,49.69,3161.0,7.332,0.0,1.0,6,2018-01-29
26983,1124,7,55.74,3878.0,6.601,0.0,1.0,7,2018-01-29
26984,1124,8,56.55,4459.0,5.759,0.0,1.0,8,2018-01-29
26985,1124,9,55.0,4554.0,4.95,0.0,1.0,9,2018-01-29
26986,1124,10,51.6,4563.0,4.921,0.0,1.0,10,2018-01-29
26987,1124,11,49.71,4371.0,5.843,0.0,1.0,11,2018-01-29
26988,1124,12,47.46,4197.0,7.756,0.0,1.0,12,2018-01-29
26989,1124,13,48.0,4048.0,11.231,0.0,1.0,13,2018-01-29
26990,1124,14,49.24,4399.0,15.789,0.0,1.0,14,2018-01-29
26991,1124,15,51.8,4585.0,19.917,0.0,1.0,15,2018-01-29
26992,1124,16,55.78,4717.0,22.397,0.0,1.0,16,2018-01-29
26993,1124,17,60.14,4858.0,22.826,0.0,1.0,17,2018-01-29
26994,1124,18,62.7,4865.0,22.898,0.0,1.0,18,2018-01-29
26995,1124,19,55.79,4726.0,24.065,0.0,1.0,19,2018-01-29
26996,1124,20,52.18,4405.0,25.472,0.0,1.0,20,2018-01-29
26997,1124,21,49.24,4048.0,27.268,0.0,1.0,21,2018-01-29
26998,1124,22,49.0,3600.0,30.488,0.0,1.0,22,2018-01-29
26999,1124,23,45.5,3225.0,34.902,0.0,1.0,23,2018-01-29
27000,1125,0,43.43,2787.0,23.561,0.781831,0.62349,0,2018-01-30
27001,1125,1,40.06,2574.0,24.065,0.781831,0.62349,1,2018-01-30
27002,1125,2,37.7,2595.0,24.64,0.781831,0.62349,2,2018-01-30
27003,1125,3,36.07,2527.0,25.376,0.781831,0.62349,3,2018-01-30
27004,1125,4,36.07,2549.0,25.505,0.781831,0.62349,4,2018-01-30
27005,1125,5,39.3,2720.0,23.754,0.781831,0.62349,5,2018-01-30
27006,1125,6,45.96,3332.0,20.977,0.781831,0.62349,6,2018-01-30
27007,1125,7,49.0,3991.0,18.198,0.781831,0.62349,7,2018-01-30
27008,1125,8,51.98,4629.0,15.007,0.781831,0.62349,8,2018-01-30
27009,1125,9,52.7,5049.0,11.609,0.781831,0.62349,9,2018-01-30
27010,1125,10,49.5,4963.0,9.485,0.781831,0.62349,10,2018-01-30
27011,1125,11,48.79,4674.0,8.152,0.781831,0.62349,11,2018-01-30
27012,1125,12,46.57,4571.0,6.846,0.781831,0.62349,12,2018-01-30
27013,1125,13,46.75,4568.0,6.485,0.781831,0.62349,13,2018-01-30
27014,1125,14,48.26,4712.0,6.399,0.781831,0.62349,14,2018-01-30
27015,1125,15,48.9,4887.0,6.196,0.781831,0.62349,15,2018-01-30
27016,1125,16,52.88,5029.0,6.12,0.781831,0.62349,16,2018-01-30
27017,1125,17,55.62,5017.0,5.904,0.781831,0.62349,17,2018-01-30
27018,1125,18,57.97,4887.0,5.71,0.781831,0.62349,18,2018-01-30
27019,1125,19,53.78,4780.0,5.763,0.781831,0.62349,19,2018-01-30
27020,1125,20,48.8,4366.0,6.057,0.781831,0.62349,20,2018-01-30
27021,1125,21,46.75,3971.0,6.391,0.781831,0.62349,21,2018-01-30
27022,1125,22,45.0,3479.0,6.723,0.781831,0.62349,22,2018-01-30
27023,1125,23,44.0,3111.0,7.108,0.781831,0.62349,23,2018-01-30
27024,1126,0,45.15,3027.0,7.577,0.974928,-0.222521,0,2018-01-31
27025,1126,1,42.9,2816.0,7.945,0.974928,-0.222521,1,2018-01-31
27026,1126,2,43.94,2718.0,9.436,0.974928,-0.222521,2,2018-01-31
27027,1126,3,43.94,2691.0,12.198,0.974928,-0.222521,3,2018-01-31
27028,1126,4,45.15,2708.0,14.983,0.974928,-0.222521,4,2018-01-31
27029,1126,5,45.6,2873.0,17.42,0.974928,-0.222521,5,2018-01-31
27030,1126,6,48.53,3456.0,19.438,0.974928,-0.222521,6,2018-01-31
27031,1126,7,55.39,4228.0,21.227,0.974928,-0.222521,7,2018-01-31
27032,1126,8,60.86,4824.0,22.964,0.974928,-0.222521,8,2018-01-31
27033,1126,9,60.86,5212.0,23.754,0.974928,-0.222521,9,2018-01-31
27034,1126,10,54.69,5223.0,23.757,0.974928,-0.222521,10,2018-01-31
27035,1126,11,50.88,5196.0,24.552,0.974928,-0.222521,11,2018-01-31
27036,1126,12,48.0,4722.0,26.382,0.974928,-0.222521,12,2018-01-31
27037,1126,13,48.0,4493.0,28.372,0.974928,-0.222521,13,2018-01-31
27038,1126,14,48.95,4957.0,29.604,0.974928,-0.222521,14,2018-01-31
27039,1126,15,49.28,5147.0,30.527,0.974928,-0.222521,15,2018-01-31
27040,1126,16,57.0,5178.0,32.131,0.974928,-0.222521,16,2018-01-31
27041,1126,17,61.56,5176.0,33.896,0.974928,-0.222521,17,2018-01-31
27042,1126,18,60.0,5346.0,36.182,0.974928,-0.222521,18,2018-01-31
27043,1126,19,54.0,5152.0,39.226,0.974928,-0.222521,19,2018-01-31
27044,1126,20,49.5,4690.0,42.008,0.974928,-0.222521,20,2018-01-31
27045,1126,21,47.8,4310.0,44.712,0.974928,-0.222521,21,2018-01-31
27046,1126,22,45.45,3971.0,47.205,0.974928,-0.222521,22,2018-01-31
27047,1126,23,43.88,3585.0,48.397,0.974928,-0.222521,23,2018-01-31
27048,1127,0,43.05,2917.0,46.373,0.433884,-0.900969,0,2018-02-01
27049,1127,1,39.85,2766.0,49.762,0.433884,-0.900969,1,2018-02-01
27050,1127,2,37.33,2685.0,52.719,0.433884,-0.900969,2,2018-02-01
27051,1127,3,37.5,2641.0,55.029,0.433884,-0.900969,3,2018-02-01
27052,1127,4,37.9,2649.0,55.516,0.433884,-0.900969,4,2018-02-01
27053,1127,5,40.16,2844.0,54.126,0.433884,-0.900969,5,2018-02-01
27054,1127,6,46.45,3363.0,53.48,0.433884,-0.900969,6,2018-02-01
27055,1127,7,51.0,4094.0,53.178,0.433884,-0.900969,7,2018-02-01
27056,1127,8,52.23,4720.0,54.621,0.433884,-0.900969,8,2018-02-01
27057,1127,9,50.05,5047.0,57.485,0.433884,-0.900969,9,2018-02-01
27058,1127,10,50.61,5107.0,61.16,0.433884,-0.900969,10,2018-02-01
27059,1127,11,49.7,5092.0,64.963,0.433884,-0.900969,11,2018-02-01
27060,1127,12,47.18,4733.0,66.542,0.433884,-0.900969,12,2018-02-01
27061,1127,13,43.99,4506.0,66.017,0.433884,-0.900969,13,2018-02-01
27062,1127,14,49.58,4705.0,64.329,0.433884,-0.900969,14,2018-02-01
27063,1127,15,49.71,4899.0,62.692,0.433884,-0.900969,15,2018-02-01
27064,1127,16,50.23,5068.0,60.947,0.433884,-0.900969,16,2018-02-01
27065,1127,17,52.94,5163.0,58.87,0.433884,-0.900969,17,2018-02-01
27066,1127,18,53.89,5254.0,57.297,0.433884,-0.900969,18,2018-02-01
27067,1127,19,52.46,5108.0,57.299,0.433884,-0.900969,19,2018-02-01
27068,1127,20,49.11,4612.0,56.446,0.433884,-0.900969,20,2018-02-01
27069,1127,21,47.05,4210.0,54.536,0.433884,-0.900969,21,2018-02-01
27070,1127,22,44.77,3773.0,52.622,0.433884,-0.900969,22,2018-02-01
27071,1127,23,43.05,3288.0,48.949,0.433884,-0.900969,23,2018-02-01
27072,1128,0,41.04,2937.0,49.182,-0.433884,-0.900969,0,2018-02-02
27073,1128,1,38.89,2826.0,48.088,-0.433884,-0.900969,1,2018-02-02
27074,1128,2,37.6,2717.0,44.011,-0.433884,-0.900969,2,2018-02-02
27075,1128,3,33.35,2690.0,40.494,-0.433884,-0.900969,3,2018-02-02
27076,1128,4,37.6,2682.0,37.706,-0.433884,-0.900969,4,2018-02-02
27077,1128,5,40.49,2825.0,35.445,-0.433884,-0.900969,5,2018-02-02
27078,1128,6,44.64,3399.0,40.009,-0.433884,-0.900969,6,2018-02-02
27079,1128,7,53.0,4167.0,45.014,-0.433884,-0.900969,7,2018-02-02
27080,1128,8,56.61,4605.0,41.417,-0.433884,-0.900969,8,2018-02-02
27081,1128,9,58.45,4896.0,37.32,-0.433884,-0.900969,9,2018-02-02
27082,1128,10,58.23,4909.0,36.543,-0.433884,-0.900969,10,2018-02-02
27083,1128,11,58.23,4921.0,34.401,-0.433884,-0.900969,11,2018-02-02
27084,1128,12,52.4,4535.0,29.606,-0.433884,-0.900969,12,2018-02-02
27085,1128,13,51.76,4368.0,25.25,-0.433884,-0.900969,13,2018-02-02
27086,1128,14,54.0,4572.0,22.278,-0.433884,-0.900969,14,2018-02-02
27087,1128,15,53.15,4680.0,19.633,-0.433884,-0.900969,15,2018-02-02
27088,1128,16,52.78,4829.0,17.747,-0.433884,-0.900969,16,2018-02-02
27089,1128,17,55.56,5124.0,16.698,-0.433884,-0.900969,17,2018-02-02
27090,1128,18,56.69,5220.0,17.635,-0.433884,-0.900969,18,2018-02-02
27091,1128,19,55.56,5050.0,19.841,-0.433884,-0.900969,19,2018-02-02
27092,1128,20,51.25,4663.0,21.115,-0.433884,-0.900969,20,2018-02-02
27093,1128,21,46.36,4196.0,22.649,-0.433884,-0.900969,21,2018-02-02
27094,1128,22,44.47,3777.0,25.047,-0.433884,-0.900969,22,2018-02-02
27095,1128,23,42.44,3417.0,28.635,-0.433884,-0.900969,23,2018-02-02
27096,1129,0,42.7,2983.0,37.691,-0.974928,-0.222521,0,2018-02-03
27097,1129,1,40.54,2865.0,37.907,-0.974928,-0.222521,1,2018-02-03
27098,1129,2,36.54,2717.0,37.603,-0.974928,-0.222521,2,2018-02-03
27099,1129,3,35.02,2678.0,40.414,-0.974928,-0.222521,3,2018-02-03
27100,1129,4,33.73,2634.0,42.68,-0.974928,-0.222521,4,2018-02-03
27101,1129,5,34.31,2653.0,42.684,-0.974928,-0.222521,5,2018-02-03
27102,1129,6,42.01,2928.0,40.165,-0.974928,-0.222521,6,2018-02-03
27103,1129,7,47.46,3255.0,34.474,-0.974928,-0.222521,7,2018-02-03
27104,1129,8,48.9,3573.0,29.15,-0.974928,-0.222521,8,2018-02-03
27105,1129,9,49.82,3866.0,25.623,-0.974928,-0.222521,9,2018-02-03
27106,1129,10,49.83,4120.0,22.97,-0.974928,-0.222521,10,2018-02-03
27107,1129,11,48.5,4109.0,21.896,-0.974928,-0.222521,11,2018-02-03
27108,1129,12,46.31,4000.0,21.38,-0.974928,-0.222521,12,2018-02-03
27109,1129,13,43.72,3612.0,19.286,-0.974928,-0.222521,13,2018-02-03
27110,1129,14,43.1,3529.0,16.113,-0.974928,-0.222521,14,2018-02-03
27111,1129,15,44.1,3648.0,12.407,-0.974928,-0.222521,15,2018-02-03
27112,1129,16,46.94,3792.0,8.809,-0.974928,-0.222521,16,2018-02-03
27113,1129,17,49.33,4045.0,6.913,-0.974928,-0.222521,17,2018-02-03
27114,1129,18,50.54,4207.0,6.488,-0.974928,-0.222521,18,2018-02-03
27115,1129,19,52.06,4282.0,6.221,-0.974928,-0.222521,19,2018-02-03
27116,1129,20,49.0,3988.0,6.302,-0.974928,-0.222521,20,2018-02-03
27117,1129,21,46.35,3647.0,6.473,-0.974928,-0.222521,21,2018-02-03
27118,1129,22,43.75,3399.0,6.248,-0.974928,-0.222521,22,2018-02-03
27119,1129,23,41.4,3105.0,5.685,-0.974928,-0.222521,23,2018-02-03
27120,1130,0,41.45,2802.0,5.529,-0.781831,0.62349,0,2018-02-04
27121,1130,1,37.1,2617.0,6.219,-0.781831,0.62349,1,2018-02-04
27122,1130,2,35.99,2491.0,7.219,-0.781831,0.62349,2,2018-02-04
27123,1130,3,31.87,2451.0,7.269,-0.781831,0.62349,3,2018-02-04
27124,1130,4,31.81,2351.0,7.343,-0.781831,0.62349,4,2018-02-04
27125,1130,5,31.81,2361.0,8.237,-0.781831,0.62349,5,2018-02-04
27126,1130,6,34.52,2525.0,7.672,-0.781831,0.62349,6,2018-02-04
27127,1130,7,38.57,2652.0,5.994,-0.781831,0.62349,7,2018-02-04
27128,1130,8,41.0,2771.0,4.578,-0.781831,0.62349,8,2018-02-04
27129,1130,9,43.31,3137.0,3.634,-0.781831,0.62349,9,2018-02-04
27130,1130,10,43.9,3407.0,2.961,-0.781831,0.62349,10,2018-02-04
27131,1130,11,43.84,3534.0,2.629,-0.781831,0.62349,11,2018-02-04
27132,1130,12,43.46,3429.0,2.478,-0.781831,0.62349,12,2018-02-04
27133,1130,13,42.33,3050.0,2.079,-0.781831,0.62349,13,2018-02-04
27134,1130,14,43.46,3046.0,1.713,-0.781831,0.62349,14,2018-02-04
27135,1130,15,45.83,3103.0,1.693,-0.781831,0.62349,15,2018-02-04
27136,1130,16,50.23,3147.0,1.857,-0.781831,0.62349,16,2018-02-04
27137,1130,17,55.31,3388.0,2.148,-0.781831,0.62349,17,2018-02-04
27138,1130,18,56.76,3647.0,2.867,-0.781831,0.62349,18,2018-02-04
27139,1130,19,63.0,3759.0,3.9,-0.781831,0.62349,19,2018-02-04
27140,1130,20,56.76,3619.0,4.868,-0.781831,0.62349,20,2018-02-04
27141,1130,21,55.31,3492.0,5.381,-0.781831,0.62349,21,2018-02-04
27142,1130,22,49.6,3254.0,5.917,-0.781831,0.62349,22,2018-02-04
27143,1130,23,45.0,2962.0,7.474,-0.781831,0.62349,23,2018-02-04
27144,1131,0,42.94,2545.0,13.611,0.0,1.0,0,2018-02-05
27145,1131,1,40.88,2412.0,15.394,0.0,1.0,1,2018-02-05
27146,1131,2,37.98,2305.0,17.025,0.0,1.0,2,2018-02-05
27147,1131,3,38.94,2319.0,18.764,0.0,1.0,3,2018-02-05
27148,1131,4,39.77,2328.0,21.077,0.0,1.0,4,2018-02-05
27149,1131,5,42.43,2631.0,22.498,0.0,1.0,5,2018-02-05
27150,1131,6,49.0,3292.0,22.662,0.0,1.0,6,2018-02-05
27151,1131,7,54.46,3949.0,22.995,0.0,1.0,7,2018-02-05
27152,1131,8,58.06,4589.0,22.611,0.0,1.0,8,2018-02-05
27153,1131,9,57.12,4852.0,20.577,0.0,1.0,9,2018-02-05
27154,1131,10,54.04,5026.0,18.714,0.0,1.0,10,2018-02-05
27155,1131,11,51.99,5118.0,17.613,0.0,1.0,11,2018-02-05
27156,1131,12,50.44,5038.0,15.201,0.0,1.0,12,2018-02-05
27157,1131,13,50.63,4827.0,12.613,0.0,1.0,13,2018-02-05
27158,1131,14,51.6,4871.0,11.421,0.0,1.0,14,2018-02-05
27159,1131,15,51.96,4876.0,10.566,0.0,1.0,15,2018-02-05
27160,1131,16,53.98,4964.0,10.015,0.0,1.0,16,2018-02-05
27161,1131,17,56.93,5054.0,10.926,0.0,1.0,17,2018-02-05
27162,1131,18,58.99,4996.0,12.376,0.0,1.0,18,2018-02-05
27163,1131,19,55.41,4839.0,13.978,0.0,1.0,19,2018-02-05
27164,1131,20,51.99,4399.0,16.288,0.0,1.0,20,2018-02-05
27165,1131,21,49.0,4144.0,18.656,0.0,1.0,21,2018-02-05
27166,1131,22,49.0,3746.0,19.437,0.0,1.0,22,2018-02-05
27167,1131,23,44.6,3385.0,18.593,0.0,1.0,23,2018-02-05
27168,1132,0,46.0,3027.0,17.433,0.781831,0.62349,0,2018-02-06
27169,1132,1,43.3,2894.0,18.306,0.781831,0.62349,1,2018-02-06
27170,1132,2,42.98,2850.0,19.471,0.781831,0.62349,2,2018-02-06
27171,1132,3,42.91,2692.0,21.867,0.781831,0.62349,3,2018-02-06
27172,1132,4,42.52,2795.0,25.04,0.781831,0.62349,4,2018-02-06
27173,1132,5,45.5,2962.0,27.512,0.781831,0.62349,5,2018-02-06
27174,1132,6,49.5,3486.0,30.921,0.781831,0.62349,6,2018-02-06
27175,1132,7,56.77,4168.0,33.766,0.781831,0.62349,7,2018-02-06
27176,1132,8,62.51,4882.0,35.47,0.781831,0.62349,8,2018-02-06
27177,1132,9,62.09,5258.0,37.503,0.781831,0.62349,9,2018-02-06
27178,1132,10,60.07,5353.0,38.204,0.781831,0.62349,10,2018-02-06
27179,1132,11,58.39,5192.0,40.335,0.781831,0.62349,11,2018-02-06
27180,1132,12,55.06,4738.0,43.872,0.781831,0.62349,12,2018-02-06
27181,1132,13,54.1,4420.0,46.428,0.781831,0.62349,13,2018-02-06
27182,1132,14,54.02,4742.0,48.184,0.781831,0.62349,14,2018-02-06
27183,1132,15,52.2,4758.0,49.414,0.781831,0.62349,15,2018-02-06
27184,1132,16,55.95,4923.0,48.975,0.781831,0.62349,16,2018-02-06
27185,1132,17,60.21,4991.0,47.371,0.781831,0.62349,17,2018-02-06
27186,1132,18,65.5,5052.0,45.504,0.781831,0.62349,18,2018-02-06
27187,1132,19,62.36,4765.0,43.615,0.781831,0.62349,19,2018-02-06
27188,1132,20,56.77,4352.0,42.142,0.781831,0.62349,20,2018-02-06
27189,1132,21,48.91,3976.0,40.383,0.781831,0.62349,21,2018-02-06
27190,1132,22,48.1,3541.0,38.831,0.781831,0.62349,22,2018-02-06
27191,1132,23,44.7,3072.0,36.642,0.781831,0.62349,23,2018-02-06
27192,1133,0,43.3,2882.0,26.969,0.974928,-0.222521,0,2018-02-07
27193,1133,1,39.97,2695.0,28.003,0.974928,-0.222521,1,2018-02-07
27194,1133,2,39.8,2652.0,30.096,0.974928,-0.222521,2,2018-02-07
27195,1133,3,41.26,2605.0,31.933,0.974928,-0.222521,3,2018-02-07
27196,1133,4,41.2,2687.0,32.657,0.974928,-0.222521,4,2018-02-07
27197,1133,5,42.78,2831.0,33.8,0.974928,-0.222521,5,2018-02-07
27198,1133,6,49.35,3390.0,35.043,0.974928,-0.222521,6,2018-02-07
27199,1133,7,59.06,4118.0,34.576,0.974928,-0.222521,7,2018-02-07
27200,1133,8,61.76,4796.0,31.87,0.974928,-0.222521,8,2018-02-07
27201,1133,9,61.66,5115.0,26.976,0.974928,-0.222521,9,2018-02-07
27202,1133,10,58.29,5152.0,24.929,0.974928,-0.222521,10,2018-02-07
27203,1133,11,56.38,5089.0,21.817,0.974928,-0.222521,11,2018-02-07
27204,1133,12,52.46,4659.0,16.919,0.974928,-0.222521,12,2018-02-07
27205,1133,13,52.22,4330.0,15.089,0.974928,-0.222521,13,2018-02-07
27206,1133,14,52.42,4375.0,12.686,0.974928,-0.222521,14,2018-02-07
27207,1133,15,53.0,4496.0,10.846,0.974928,-0.222521,15,2018-02-07
27208,1133,16,56.94,4778.0,9.579,0.974928,-0.222521,16,2018-02-07
27209,1133,17,60.19,4903.0,7.465,0.974928,-0.222521,17,2018-02-07
27210,1133,18,65.13,5013.0,5.898,0.974928,-0.222521,18,2018-02-07
27211,1133,19,65.62,4801.0,4.921,0.974928,-0.222521,19,2018-02-07
27212,1133,20,53.0,4347.0,4.173,0.974928,-0.222521,20,2018-02-07
27213,1133,21,49.58,4014.0,4.521,0.974928,-0.222521,21,2018-02-07
27214,1133,22,48.03,3721.0,5.791,0.974928,-0.222521,22,2018-02-07
27215,1133,23,45.74,3331.0,7.0,0.974928,-0.222521,23,2018-02-07
27216,1134,0,46.16,3038.0,10.029,0.433884,-0.900969,0,2018-02-08
27217,1134,1,43.66,2882.0,14.908,0.433884,-0.900969,1,2018-02-08
27218,1134,2,42.0,2758.0,22.935,0.433884,-0.900969,2,2018-02-08
27219,1134,3,43.2,2705.0,31.158,0.433884,-0.900969,3,2018-02-08
27220,1134,4,42.24,2842.0,33.67,0.433884,-0.900969,4,2018-02-08
27221,1134,5,45.02,2884.0,33.39,0.433884,-0.900969,5,2018-02-08
27222,1134,6,49.05,3500.0,33.005,0.433884,-0.900969,6,2018-02-08
27223,1134,7,62.34,4189.0,31.677,0.433884,-0.900969,7,2018-02-08
27224,1134,8,67.66,4874.0,29.113,0.433884,-0.900969,8,2018-02-08
27225,1134,9,67.45,5085.0,28.008,0.433884,-0.900969,9,2018-02-08
27226,1134,10,67.18,5117.0,28.584,0.433884,-0.900969,10,2018-02-08
27227,1134,11,59.79,5084.0,30.608,0.433884,-0.900969,11,2018-02-08
