IDX__global,IDX__step,IDX__sub_step,TARG__DE_price,FUTU__Load_DA_Forecast,F_L-1__Renewables_DA_Forecast,CONST_L-2__TTF_Gas,CONST__wd_sin,CONST__wd_cos,Hour,Date
22203,925,3,29.08,44316.7675,1662.2824999999998,14.635,-0.433884,-0.900969,3,2017-07-14
22204,925,4,29.55,45294.7975,1679.29,14.635,-0.433884,-0.900969,4,2017-07-14
22205,925,5,30.41,47759.79,1801.1675,14.635,-0.433884,-0.900969,5,2017-07-14
22206,925,6,39.94,54474.5625,2802.875,14.635,-0.433884,-0.900969,6,2017-07-14
22207,925,7,44.99,61141.4975,5302.6525,14.635,-0.433884,-0.900969,7,2017-07-14
22208,925,8,46.0,64788.455,8923.515,14.635,-0.433884,-0.900969,8,2017-07-14
22209,925,9,43.32,66074.555,13020.5825,14.635,-0.433884,-0.900969,9,2017-07-14
22210,925,10,41.62,67277.955,16637.572500000002,14.635,-0.433884,-0.900969,10,2017-07-14
22211,925,11,38.94,67931.2875,19258.07,14.635,-0.433884,-0.900969,11,2017-07-14
22212,925,12,37.1,67566.31,20750.5625,14.635,-0.433884,-0.900969,12,2017-07-14
22213,925,13,35.97,66026.48,21209.9675,14.635,-0.433884,-0.900969,13,2017-07-14
22214,925,14,31.91,64446.4375,20874.53,14.635,-0.433884,-0.900969,14,2017-07-14
22215,925,15,30.34,63357.8325,19659.4175,14.635,-0.433884,-0.900969,15,2017-07-14
22216,925,16,31.29,62757.1475,17704.7175,14.635,-0.433884,-0.900969,16,2017-07-14
22217,925,17,36.92,62453.3375,14923.7525,14.635,-0.433884,-0.900969,17,2017-07-14
22218,925,18,40.93,61813.125,11300.825,14.635,-0.433884,-0.900969,18,2017-07-14
22219,925,19,42.96,60342.57,8015.125,14.635,-0.433884,-0.900969,19,2017-07-14
22220,925,20,39.69,57609.7725,5917.2575,14.635,-0.433884,-0.900969,20,2017-07-14
22221,925,21,39.1,55034.125,5104.025000000001,14.635,-0.433884,-0.900969,21,2017-07-14
22222,925,22,39.71,53141.835,5436.362499999999,14.635,-0.433884,-0.900969,22,2017-07-14
22223,925,23,36.65,49121.175,5900.014999999999,14.635,-0.433884,-0.900969,23,2017-07-14
22224,926,0,34.57,44632.135,5570.56,14.635,-0.974928,-0.222521,0,2017-07-15
22225,926,1,31.08,42335.5125,5799.2575,14.635,-0.974928,-0.222521,1,2017-07-15
22226,926,2,30.82,41230.71,5577.85,14.635,-0.974928,-0.222521,2,2017-07-15
22227,926,3,30.01,40961.08,5652.3425,14.635,-0.974928,-0.222521,3,2017-07-15
22228,926,4,29.4,41115.8725,5917.9375,14.635,-0.974928,-0.222521,4,2017-07-15
22229,926,5,29.17,41286.3125,5901.782499999999,14.635,-0.974928,-0.222521,5,2017-07-15
22230,926,6,30.46,42741.2075,6463.62,14.635,-0.974928,-0.222521,6,2017-07-15
22231,926,7,30.82,46454.735,8530.4975,14.635,-0.974928,-0.222521,7,2017-07-15
22232,926,8,31.94,50999.295,11757.9075,14.635,-0.974928,-0.222521,8,2017-07-15
22233,926,9,33.81,54178.29,15317.5125,14.635,-0.974928,-0.222521,9,2017-07-15
22234,926,10,33.43,56056.185,18342.0625,14.635,-0.974928,-0.222521,10,2017-07-15
22235,926,11,33.06,57173.2575,20618.445,14.635,-0.974928,-0.222521,11,2017-07-15
22236,926,12,32.22,56660.6925,22104.4425,14.635,-0.974928,-0.222521,12,2017-07-15
22237,926,13,30.76,54947.585,22538.4175,14.635,-0.974928,-0.222521,13,2017-07-15
22238,926,14,29.07,53066.2475,21988.6275,14.635,-0.974928,-0.222521,14,2017-07-15
22239,926,15,28.64,52401.0725,20284.0175,14.635,-0.974928,-0.222521,15,2017-07-15
22240,926,16,29.04,51823.275,17686.145,14.635,-0.974928,-0.222521,16,2017-07-15
22241,926,17,30.98,51711.2825,14069.007500000002,14.635,-0.974928,-0.222521,17,2017-07-15
22242,926,18,35.21,51871.9875,9606.6825,14.635,-0.974928,-0.222521,18,2017-07-15
22243,926,19,37.54,51229.84,5529.56,14.635,-0.974928,-0.222521,19,2017-07-15
22244,926,20,37.0,48957.515,2893.6325,14.635,-0.974928,-0.222521,20,2017-07-15
22245,926,21,36.9,47236.265,1901.62,14.635,-0.974928,-0.222521,21,2017-07-15
22246,926,22,37.98,47053.0675,1941.56,14.635,-0.974928,-0.222521,22,2017-07-15
22247,926,23,36.01,43749.2425,2287.1175,14.635,-0.974928,-0.222521,23,2017-07-15
22248,927,0,34.65,40985.725,3087.9,14.635,-0.781831,0.62349,0,2017-07-16
22249,927,1,30.05,38860.865,3946.9675,14.635,-0.781831,0.62349,1,2017-07-16
22250,927,2,28.68,37538.9325,5365.535,14.635,-0.781831,0.62349,2,2017-07-16
22251,927,3,27.78,37043.27,6054.9,14.635,-0.781831,0.62349,3,2017-07-16
22252,927,4,27.72,37029.1975,6443.3925,14.635,-0.781831,0.62349,4,2017-07-16
22253,927,5,27.4,36784.8925,6853.43,14.635,-0.781831,0.62349,5,2017-07-16
22254,927,6,27.53,37313.6575,8162.085,14.635,-0.781831,0.62349,6,2017-07-16
22255,927,7,27.6,40060.38,10642.76,14.635,-0.781831,0.62349,7,2017-07-16
22256,927,8,27.4,43955.3525,13620.62,14.635,-0.781831,0.62349,8,2017-07-16
22257,927,9,28.49,47499.79,16409.955,14.635,-0.781831,0.62349,9,2017-07-16
22258,927,10,28.99,49745.4,19110.1775,14.635,-0.781831,0.62349,10,2017-07-16
22259,927,11,28.99,51836.605,20780.765,14.635,-0.781831,0.62349,11,2017-07-16
22260,927,12,29.76,51811.255,21763.995,14.635,-0.781831,0.62349,12,2017-07-16
22261,927,13,26.95,49908.7175,22034.3375,14.635,-0.781831,0.62349,13,2017-07-16
22262,927,14,25.99,48356.23,21583.1525,14.635,-0.781831,0.62349,14,2017-07-16
22263,927,15,25.22,47896.9225,20222.862500000003,14.635,-0.781831,0.62349,15,2017-07-16
22264,927,16,27.55,47831.4725,18055.9875,14.635,-0.781831,0.62349,16,2017-07-16
22265,927,17,28.57,48427.81,15150.89,14.635,-0.781831,0.62349,17,2017-07-16
22266,927,18,31.79,49583.68,11681.195,14.635,-0.781831,0.62349,18,2017-07-16
22267,927,19,35.41,49729.3575,8486.2975,14.635,-0.781831,0.62349,19,2017-07-16
22268,927,20,36.65,48758.0675,6421.845,14.635,-0.781831,0.62349,20,2017-07-16
22269,927,21,37.14,47814.89,5509.06,14.635,-0.781831,0.62349,21,2017-07-16
22270,927,22,41.02,48117.545,5348.6925,14.635,-0.781831,0.62349,22,2017-07-16
22271,927,23,38.79,44717.6675,5278.02,14.635,-0.781831,0.62349,23,2017-07-16
22272,928,0,31.47,41741.5525,5597.942499999999,14.871,0.0,1.0,0,2017-07-17
22273,928,1,30.11,40197.7575,5500.3725,14.871,0.0,1.0,1,2017-07-17
22274,928,2,29.32,39344.7775,5150.6825,14.871,0.0,1.0,2,2017-07-17
22275,928,3,27.57,39560.3925,5223.945,14.871,0.0,1.0,3,2017-07-17
22276,928,4,27.92,41261.2425,5158.345,14.871,0.0,1.0,4,2017-07-17
22277,928,5,29.21,45169.265,4856.605,14.871,0.0,1.0,5,2017-07-17
22278,928,6,36.89,53555.4075,5281.2075,14.871,0.0,1.0,6,2017-07-17
22279,928,7,42.83,60412.8025,7391.2475,14.871,0.0,1.0,7,2017-07-17
22280,928,8,42.97,64147.74,10983.185,14.871,0.0,1.0,8,2017-07-17
22281,928,9,42.3,65380.395,15198.985,14.871,0.0,1.0,9,2017-07-17
22282,928,10,42.4,66788.065,18964.7475,14.871,0.0,1.0,10,2017-07-17
22283,928,11,42.74,67860.0325,22099.315,14.871,0.0,1.0,11,2017-07-17
22284,928,12,40.85,66669.215,24209.1225,14.871,0.0,1.0,12,2017-07-17
22285,928,13,36.95,66270.065,25095.4675,14.871,0.0,1.0,13,2017-07-17
22286,928,14,35.98,64845.185,24769.6075,14.871,0.0,1.0,14,2017-07-17
22287,928,15,35.3,64061.0025,23295.5075,14.871,0.0,1.0,15,2017-07-17
22288,928,16,35.94,62214.61,20792.0475,14.871,0.0,1.0,16,2017-07-17
22289,928,17,39.94,61960.6075,17056.6275,14.871,0.0,1.0,17,2017-07-17
22290,928,18,42.05,60882.68,12325.8875,14.871,0.0,1.0,18,2017-07-17
22291,928,19,44.95,59839.95,7925.16,14.871,0.0,1.0,19,2017-07-17
22292,928,20,43.79,57520.89,5108.29,14.871,0.0,1.0,20,2017-07-17
22293,928,21,40.98,55419.6675,3891.835,14.871,0.0,1.0,21,2017-07-17
22294,928,22,40.95,52395.71,3746.3625,14.871,0.0,1.0,22,2017-07-17
22295,928,23,35.4,48582.6225,3658.05,14.871,0.0,1.0,23,2017-07-17
22296,929,0,33.69,46291.0375,3397.92,14.74,0.781831,0.62349,0,2017-07-18
22297,929,1,31.18,44482.735,3346.685,14.74,0.781831,0.62349,1,2017-07-18
22298,929,2,29.85,43467.175,3250.3275,14.74,0.781831,0.62349,2,2017-07-18
22299,929,3,29.56,43673.1925,3135.13,14.74,0.781831,0.62349,3,2017-07-18
22300,929,4,30.28,44714.3725,2966.8975,14.74,0.781831,0.62349,4,2017-07-18
22301,929,5,32.01,47491.295,2853.2025,14.74,0.781831,0.62349,5,2017-07-18
22302,929,6,37.72,54551.93,3707.5075,14.74,0.781831,0.62349,6,2017-07-18
22303,929,7,40.91,61080.045,6759.5875,14.74,0.781831,0.62349,7,2017-07-18
22304,929,8,42.88,64562.7275,11698.0875,14.74,0.781831,0.62349,8,2017-07-18
22305,929,9,42.43,65842.075,17214.7825,14.74,0.781831,0.62349,9,2017-07-18
22306,929,10,41.75,67299.24,21776.645,14.74,0.781831,0.62349,10,2017-07-18
22307,929,11,38.92,68112.2825,24888.855,14.74,0.781831,0.62349,11,2017-07-18
22308,929,12,34.17,67834.265,26602.89,14.74,0.781831,0.62349,12,2017-07-18
22309,929,13,34.12,66890.16,26897.03,14.74,0.781831,0.62349,13,2017-07-18
22310,929,14,33.69,65275.44,25799.0725,14.74,0.781831,0.62349,14,2017-07-18
22311,929,15,34.62,64689.4625,23411.9975,14.74,0.781831,0.62349,15,2017-07-18
22312,929,16,38.57,63378.8875,19892.86,14.74,0.781831,0.62349,16,2017-07-18
22313,929,17,42.97,62748.34,15293.865,14.74,0.781831,0.62349,17,2017-07-18
22314,929,18,45.79,61993.25,10221.2325,14.74,0.781831,0.62349,18,2017-07-18
22315,929,19,46.89,61052.4675,6273.152499999999,14.74,0.781831,0.62349,19,2017-07-18
22316,929,20,43.97,58387.5275,4729.715,14.74,0.781831,0.62349,20,2017-07-18
22317,929,21,42.99,55991.0025,5148.287499999999,14.74,0.781831,0.62349,21,2017-07-18
22318,929,22,40.83,53678.235,6452.6325,14.74,0.781831,0.62349,22,2017-07-18
22319,929,23,33.95,49311.3575,7242.195,14.74,0.781831,0.62349,23,2017-07-18
22320,930,0,30.93,46348.945,7843.9125,14.775,0.974928,-0.222521,0,2017-07-19
22321,930,1,29.59,44460.6325,8125.4475,14.775,0.974928,-0.222521,1,2017-07-19
22322,930,2,28.62,43447.33,9128.035,14.775,0.974928,-0.222521,2,2017-07-19
22323,930,3,27.3,43641.7025,9251.4,14.775,0.974928,-0.222521,3,2017-07-19
22324,930,4,27.63,44689.63,9243.93,14.775,0.974928,-0.222521,4,2017-07-19
22325,930,5,29.03,47438.9,9121.4125,14.775,0.974928,-0.222521,5,2017-07-19
22326,930,6,37.96,54365.78,9774.755,14.775,0.974928,-0.222521,6,2017-07-19
22327,930,7,42.16,60645.0525,12497.83,14.775,0.974928,-0.222521,7,2017-07-19
22328,930,8,42.91,64008.3175,17245.345,14.775,0.974928,-0.222521,8,2017-07-19
22329,930,9,40.08,65289.69,22689.1025,14.775,0.974928,-0.222521,9,2017-07-19
22330,930,10,37.93,66434.8725,27581.14,14.775,0.974928,-0.222521,10,2017-07-19
22331,930,11,34.55,67396.95,31441.765,14.775,0.974928,-0.222521,11,2017-07-19
22332,930,12,31.7,67001.7175,33582.365,14.775,0.974928,-0.222521,12,2017-07-19
22333,930,13,31.71,66229.6025,33771.06,14.775,0.974928,-0.222521,13,2017-07-19
22334,930,14,32.9,64781.56,32315.3725,14.775,0.974928,-0.222521,14,2017-07-19
22335,930,15,36.54,63967.21,29402.1675,14.775,0.974928,-0.222521,15,2017-07-19
22336,930,16,38.03,62863.72,25683.917500000003,14.775,0.974928,-0.222521,16,2017-07-19
22337,930,17,40.52,62152.2,21273.715,14.775,0.974928,-0.222521,17,2017-07-19
22338,930,18,42.97,61650.52,16619.265,14.775,0.974928,-0.222521,18,2017-07-19
22339,930,19,44.0,60857.2,13262.92,14.775,0.974928,-0.222521,19,2017-07-19
22340,930,20,42.16,58110.7675,11742.5525,14.775,0.974928,-0.222521,20,2017-07-19
22341,930,21,40.58,55795.9125,11469.855,14.775,0.974928,-0.222521,21,2017-07-19
22342,930,22,39.09,53602.99,11990.84,14.775,0.974928,-0.222521,22,2017-07-19
22343,930,23,32.97,49224.7025,11685.7575,14.775,0.974928,-0.222521,23,2017-07-19
22344,931,0,30.54,47293.845,11258.23,14.948,0.433884,-0.900969,0,2017-07-20
22345,931,1,31.46,45270.96,10392.0,14.948,0.433884,-0.900969,1,2017-07-20
22346,931,2,29.6,44213.09,9800.9775,14.948,0.433884,-0.900969,2,2017-07-20
22347,931,3,28.1,44284.0125,9379.0825,14.948,0.433884,-0.900969,3,2017-07-20
22348,931,4,28.52,45163.105,8741.6,14.948,0.433884,-0.900969,4,2017-07-20
22349,931,5,30.32,48062.48,8321.7225,14.948,0.433884,-0.900969,5,2017-07-20
22350,931,6,38.27,55088.02,8537.375,14.948,0.433884,-0.900969,6,2017-07-20
22351,931,7,47.26,60735.8975,10043.2325,14.948,0.433884,-0.900969,7,2017-07-20
22352,931,8,43.26,63758.9625,12523.125,14.948,0.433884,-0.900969,8,2017-07-20
22353,931,9,43.25,64941.5025,15280.99,14.948,0.433884,-0.900969,9,2017-07-20
22354,931,10,41.73,66475.94,17827.482500000002,14.948,0.433884,-0.900969,10,2017-07-20
22355,931,11,41.93,67736.4425,19821.3125,14.948,0.433884,-0.900969,11,2017-07-20
22356,931,12,40.0,67696.0175,21250.245,14.948,0.433884,-0.900969,12,2017-07-20
22357,931,13,38.36,66692.0725,22131.4875,14.948,0.433884,-0.900969,13,2017-07-20
22358,931,14,36.9,65386.52,22329.93,14.948,0.433884,-0.900969,14,2017-07-20
22359,931,15,35.74,64756.14,21477.8825,14.948,0.433884,-0.900969,15,2017-07-20
22360,931,16,34.48,63618.765,19346.6975,14.948,0.433884,-0.900969,16,2017-07-20
22361,931,17,36.97,62786.19,16018.125,14.948,0.433884,-0.900969,17,2017-07-20
22362,931,18,39.77,61816.335,11962.6125,14.948,0.433884,-0.900969,18,2017-07-20
22363,931,19,41.93,60896.8125,8122.8125,14.948,0.433884,-0.900969,19,2017-07-20
22364,931,20,41.05,58360.7325,5983.397500000001,14.948,0.433884,-0.900969,20,2017-07-20
22365,931,21,40.11,56052.515,5845.0875,14.948,0.433884,-0.900969,21,2017-07-20
22366,931,22,39.74,53973.545,7162.84,14.948,0.433884,-0.900969,22,2017-07-20
22367,931,23,34.29,49764.2125,8459.49,14.948,0.433884,-0.900969,23,2017-07-20
22368,932,0,29.65,46852.7375,9685.0,14.884,-0.433884,-0.900969,0,2017-07-21
22369,932,1,29.1,44850.7175,10015.5875,14.884,-0.433884,-0.900969,1,2017-07-21
22370,932,2,28.42,43823.04,9368.6575,14.884,-0.433884,-0.900969,2,2017-07-21
22371,932,3,27.07,43964.3925,8371.7575,14.884,-0.433884,-0.900969,3,2017-07-21
22372,932,4,27.32,44809.6475,7383.179999999999,14.884,-0.433884,-0.900969,4,2017-07-21
22373,932,5,29.99,47468.0375,6256.844999999999,14.884,-0.433884,-0.900969,5,2017-07-21
22374,932,6,36.8,53925.14,6115.075,14.884,-0.433884,-0.900969,6,2017-07-21
22375,932,7,40.06,60247.4075,8412.922499999999,14.884,-0.433884,-0.900969,7,2017-07-21
22376,932,8,41.83,63602.0525,12544.552499999998,14.884,-0.433884,-0.900969,8,2017-07-21
22377,932,9,40.87,64758.895,17148.1375,14.884,-0.433884,-0.900969,9,2017-07-21
22378,932,10,38.44,66345.6875,20755.2125,14.884,-0.433884,-0.900969,10,2017-07-21
22379,932,11,39.04,67359.8225,23356.5875,14.884,-0.433884,-0.900969,11,2017-07-21
22380,932,12,35.98,66830.48,24718.3025,14.884,-0.433884,-0.900969,12,2017-07-21
22381,932,13,32.94,65236.7425,24815.505,14.884,-0.433884,-0.900969,13,2017-07-21
22382,932,14,32.87,63644.055,23716.015000000003,14.884,-0.433884,-0.900969,14,2017-07-21
22383,932,15,32.9,62890.2125,21399.182500000003,14.884,-0.433884,-0.900969,15,2017-07-21
22384,932,16,35.11,62381.86,17944.7925,14.884,-0.433884,-0.900969,16,2017-07-21
22385,932,17,39.01,61601.64,13530.500000000002,14.884,-0.433884,-0.900969,17,2017-07-21
22386,932,18,41.42,60282.91,8804.910000000002,14.884,-0.433884,-0.900969,18,2017-07-21
22387,932,19,42.63,59875.255,5115.485000000001,14.884,-0.433884,-0.900969,19,2017-07-21
22388,932,20,42.01,57415.675,3677.45,14.884,-0.433884,-0.900969,20,2017-07-21
22389,932,21,40.57,54737.595,4270.6475,14.884,-0.433884,-0.900969,21,2017-07-21
22390,932,22,41.38,52591.0275,5776.37,14.884,-0.433884,-0.900969,22,2017-07-21
22391,932,23,36.79,48721.2225,6891.139999999999,14.884,-0.433884,-0.900969,23,2017-07-21
22392,933,0,32.2,44617.0575,7544.2775,14.884,-0.974928,-0.222521,0,2017-07-22
22393,933,1,31.57,42496.805,7898.535,14.884,-0.974928,-0.222521,1,2017-07-22
22394,933,2,29.92,41117.39,9575.59,14.884,-0.974928,-0.222521,2,2017-07-22
22395,933,3,28.74,40789.255,9267.97,14.884,-0.974928,-0.222521,3,2017-07-22
22396,933,4,28.75,40788.5625,8741.88,14.884,-0.974928,-0.222521,4,2017-07-22
22397,933,5,28.54,40835.6125,8014.6825,14.884,-0.974928,-0.222521,5,2017-07-22
22398,933,6,29.7,42073.82,7918.4325,14.884,-0.974928,-0.222521,6,2017-07-22
22399,933,7,30.92,45436.8875,9249.665,14.884,-0.974928,-0.222521,7,2017-07-22
22400,933,8,34.96,49873.9925,11861.77,14.884,-0.974928,-0.222521,8,2017-07-22
22401,933,9,36.47,53095.6825,15370.985,14.884,-0.974928,-0.222521,9,2017-07-22
22402,933,10,35.69,54946.7575,18880.5,14.884,-0.974928,-0.222521,10,2017-07-22
22403,933,11,34.66,55870.6525,21441.635,14.884,-0.974928,-0.222521,11,2017-07-22
22404,933,12,32.25,54796.5125,23122.0975,14.884,-0.974928,-0.222521,12,2017-07-22
22405,933,13,30.02,52770.8675,23562.32,14.884,-0.974928,-0.222521,13,2017-07-22
22406,933,14,29.48,51014.6875,23030.165,14.884,-0.974928,-0.222521,14,2017-07-22
22407,933,15,29.9,50540.4075,21315.97,14.884,-0.974928,-0.222521,15,2017-07-22
22408,933,16,30.55,50291.345,18653.1775,14.884,-0.974928,-0.222521,16,2017-07-22
22409,933,17,33.25,50452.02,15127.5425,14.884,-0.974928,-0.222521,17,2017-07-22
22410,933,18,38.52,50862.0925,11147.785,14.884,-0.974928,-0.222521,18,2017-07-22
22411,933,19,39.89,50047.74,7769.944999999999,14.884,-0.974928,-0.222521,19,2017-07-22
22412,933,20,39.0,47814.03,5902.1175,14.884,-0.974928,-0.222521,20,2017-07-22
22413,933,21,38.09,46456.1925,5385.365,14.884,-0.974928,-0.222521,21,2017-07-22
22414,933,22,40.0,46285.01,5614.4325,14.884,-0.974928,-0.222521,22,2017-07-22
22415,933,23,36.67,43033.4125,5784.844999999999,14.884,-0.974928,-0.222521,23,2017-07-22
22416,934,0,32.99,39541.925,6959.8575,14.884,-0.781831,0.62349,0,2017-07-23
22417,934,1,28.78,37656.4425,7417.530000000001,14.884,-0.781831,0.62349,1,2017-07-23
22418,934,2,26.69,36509.0525,8289.1,14.884,-0.781831,0.62349,2,2017-07-23
22419,934,3,24.68,36140.17,8003.6125,14.884,-0.781831,0.62349,3,2017-07-23
22420,934,4,23.07,36235.6575,7601.275000000001,14.884,-0.781831,0.62349,4,2017-07-23
22421,934,5,23.96,36101.09,7416.620000000001,14.884,-0.781831,0.62349,5,2017-07-23
22422,934,6,23.9,36477.005,8005.8925,14.884,-0.781831,0.62349,6,2017-07-23
22423,934,7,25.17,39379.865,10318.8225,14.884,-0.781831,0.62349,7,2017-07-23
22424,934,8,25.78,43504.995,14042.002500000002,14.884,-0.781831,0.62349,8,2017-07-23
22425,934,9,26.67,47083.4025,18218.02,14.884,-0.781831,0.62349,9,2017-07-23
22426,934,10,26.87,49772.625,22753.51,14.884,-0.781831,0.62349,10,2017-07-23
22427,934,11,27.18,51897.405,26302.0,14.884,-0.781831,0.62349,11,2017-07-23
22428,934,12,27.89,51635.5975,28667.4975,14.884,-0.781831,0.62349,12,2017-07-23
22429,934,13,26.3,49796.6325,30258.427500000005,14.884,-0.781831,0.62349,13,2017-07-23
22430,934,14,22.76,48241.3425,30608.7325,14.884,-0.781831,0.62349,14,2017-07-23
22431,934,15,20.34,47536.2525,29056.33,14.884,-0.781831,0.62349,15,2017-07-23
22432,934,16,23.07,47376.7375,25864.9975,14.884,-0.781831,0.62349,16,2017-07-23
22433,934,17,27.05,47964.5525,21072.785,14.884,-0.781831,0.62349,17,2017-07-23
22434,934,18,29.62,48566.95,15150.3775,14.884,-0.781831,0.62349,18,2017-07-23
22435,934,19,37.05,48678.425,9698.3425,14.884,-0.781831,0.62349,19,2017-07-23
22436,934,20,38.51,47622.19,6238.61,14.884,-0.781831,0.62349,20,2017-07-23
22437,934,21,39.42,46869.915,4871.1225,14.884,-0.781831,0.62349,21,2017-07-23
22438,934,22,42.85,46957.3975,4683.325000000001,14.884,-0.781831,0.62349,22,2017-07-23
22439,934,23,39.82,43496.81,4661.7075,14.884,-0.781831,0.62349,23,2017-07-23
22440,935,0,39.65,40508.3875,3356.3125,14.723,0.0,1.0,0,2017-07-24
22441,935,1,35.62,38961.02,3283.69,14.723,0.0,1.0,1,2017-07-24
22442,935,2,32.7,38209.055,2456.92,14.723,0.0,1.0,2,2017-07-24
22443,935,3,31.28,38509.2075,2021.7025,14.723,0.0,1.0,3,2017-07-24
22444,935,4,30.46,40194.2275,1655.14,14.723,0.0,1.0,4,2017-07-24
22445,935,5,33.24,43909.5925,1503.2475,14.723,0.0,1.0,5,2017-07-24
22446,935,6,41.9,52158.2575,2108.5875,14.723,0.0,1.0,6,2017-07-24
22447,935,7,44.18,58700.5825,3926.7575,14.723,0.0,1.0,7,2017-07-24
22448,935,8,44.12,62430.5475,6366.4025,14.723,0.0,1.0,8,2017-07-24
22449,935,9,48.23,63791.44,8873.5725,14.723,0.0,1.0,9,2017-07-24
22450,935,10,48.45,65436.395,10981.635,14.723,0.0,1.0,10,2017-07-24
22451,935,11,47.77,66912.73,12273.9875,14.723,0.0,1.0,11,2017-07-24
22452,935,12,46.47,65618.1025,12938.1875,14.723,0.0,1.0,12,2017-07-24
22453,935,13,44.91,65231.95,13128.225,14.723,0.0,1.0,13,2017-07-24
22454,935,14,42.29,63911.72,12974.2975,14.723,0.0,1.0,14,2017-07-24
22455,935,15,40.94,62925.2225,12465.4125,14.723,0.0,1.0,15,2017-07-24
22456,935,16,39.2,61055.47,11464.527500000002,14.723,0.0,1.0,16,2017-07-24
22457,935,17,39.7,60639.2,10040.0025,14.723,0.0,1.0,17,2017-07-24
22458,935,18,38.18,59741.8275,8330.075,14.723,0.0,1.0,18,2017-07-24
22459,935,19,38.66,58743.205,6681.955000000001,14.723,0.0,1.0,19,2017-07-24
22460,935,20,36.43,56471.9925,5703.385,14.723,0.0,1.0,20,2017-07-24
22461,935,21,34.73,54639.99,5521.0625,14.723,0.0,1.0,21,2017-07-24
22462,935,22,34.59,51544.6775,5735.342500000001,14.723,0.0,1.0,22,2017-07-24
22463,935,23,30.39,47792.785,5872.58,14.723,0.0,1.0,23,2017-07-24
22464,936,0,31.01,45389.29,5703.362499999999,14.828,0.781831,0.62349,0,2017-07-25
22465,936,1,28.96,43594.0925,6007.7375,14.828,0.781831,0.62349,1,2017-07-25
22466,936,2,27.09,42663.1425,7132.16,14.828,0.781831,0.62349,2,2017-07-25
22467,936,3,27.47,42927.82,7388.712500000001,14.828,0.781831,0.62349,3,2017-07-25
22468,936,4,26.04,43912.0275,7752.762500000001,14.828,0.781831,0.62349,4,2017-07-25
22469,936,5,26.21,46843.525,8208.875,14.828,0.781831,0.62349,5,2017-07-25
22470,936,6,31.63,53596.9875,8945.665,14.828,0.781831,0.62349,6,2017-07-25
22471,936,7,37.96,59870.105,10574.015,14.828,0.781831,0.62349,7,2017-07-25
22472,936,8,39.48,63373.55,12598.71,14.828,0.781831,0.62349,8,2017-07-25
22473,936,9,40.06,64709.875,14853.9325,14.828,0.781831,0.62349,9,2017-07-25
22474,936,10,40.37,66187.4325,16815.0425,14.828,0.781831,0.62349,10,2017-07-25
22475,936,11,40.8,67314.73,18383.725,14.828,0.781831,0.62349,11,2017-07-25
22476,936,12,39.75,67016.2825,19522.645,14.828,0.781831,0.62349,12,2017-07-25
22477,936,13,38.94,66084.9,19770.459999999995,14.828,0.781831,0.62349,13,2017-07-25
22478,936,14,36.98,64740.81,19528.735,14.828,0.781831,0.62349,14,2017-07-25
22479,936,15,36.43,63825.5725,18855.1575,14.828,0.781831,0.62349,15,2017-07-25
22480,936,16,34.97,62524.7575,17567.4325,14.828,0.781831,0.62349,16,2017-07-25
22481,936,17,34.99,61729.01,15889.55,14.828,0.781831,0.62349,17,2017-07-25
22482,936,18,36.95,61140.44,14049.1,14.828,0.781831,0.62349,18,2017-07-25
22483,936,19,35.4,60352.175,12440.660000000002,14.828,0.781831,0.62349,19,2017-07-25
22484,936,20,33.78,57574.2375,11610.155,14.828,0.781831,0.62349,20,2017-07-25
22485,936,21,32.96,55459.34,11518.93,14.828,0.781831,0.62349,21,2017-07-25
