IDX__global,IDX__step,IDX__sub_step,TARG__MGP_NORD,FUTU__D_NORD,FUTU__WIND_NORD,CONST__wd_sin,CONST__wd_cos,Hour,Date
16012,667,4,40.74327,12347.0,9.122,-0.974928,-0.222521,4,2016-10-29
16013,667,5,41.37883,12623.0,9.087,-0.974928,-0.222521,5,2016-10-29
16014,667,6,45.56445,13867.0,8.908,-0.974928,-0.222521,6,2016-10-29
16015,667,7,51.6,16108.0,8.52,-0.974928,-0.222521,7,2016-10-29
16016,667,8,53.0,17235.0,7.67,-0.974928,-0.222521,8,2016-10-29
16017,667,9,50.55,17709.0,6.266,-0.974928,-0.222521,9,2016-10-29
16018,667,10,49.33,17095.0,5.311,-0.974928,-0.222521,10,2016-10-29
16019,667,11,48.78,16487.0,5.044,-0.974928,-0.222521,11,2016-10-29
16020,667,12,45.78,15341.0,4.923,-0.974928,-0.222521,12,2016-10-29
16021,667,13,40.87,14224.0,4.506,-0.974928,-0.222521,13,2016-10-29
16022,667,14,40.84,13752.0,4.215,-0.974928,-0.222521,14,2016-10-29
16023,667,15,40.95,13873.0,3.881,-0.974928,-0.222521,15,2016-10-29
16024,667,16,44.71378,13869.0,3.566,-0.974928,-0.222521,16,2016-10-29
16025,667,17,50.04646,14540.0,3.527,-0.974928,-0.222521,17,2016-10-29
16026,667,18,58.89,17088.0,3.745,-0.974928,-0.222521,18,2016-10-29
16027,667,19,67.97934,18292.0,3.952,-0.974928,-0.222521,19,2016-10-29
16028,667,20,65.0,16940.0,3.971,-0.974928,-0.222521,20,2016-10-29
16029,667,21,55.0,15406.0,4.003,-0.974928,-0.222521,21,2016-10-29
16030,667,22,54.0,14190.0,4.082,-0.974928,-0.222521,22,2016-10-29
16031,667,23,48.73,12996.0,4.248,-0.974928,-0.222521,23,2016-10-29
16032,668,0,53.0,11835.0,4.581,-0.781831,0.62349,0,2016-10-30
16033,668,1,49.3,11180.0,4.557,-0.781831,0.62349,1,2016-10-30
16034,668,2,47.93,10861.0,4.883,-0.781831,0.62349,2,2016-10-30
16035,668,3,46.70071,10861.0,5.124,-0.781831,0.62349,3,2016-10-30
16036,668,4,42.5,10573.0,5.352,-0.781831,0.62349,4,2016-10-30
16037,668,5,43.19,10541.0,5.465,-0.781831,0.62349,5,2016-10-30
16038,668,6,46.48,10829.0,5.421,-0.781831,0.62349,6,2016-10-30
16039,668,7,44.97,11322.0,5.286,-0.781831,0.62349,7,2016-10-30
16040,668,8,44.49,11772.0,4.674,-0.781831,0.62349,8,2016-10-30
16041,668,9,43.62,12726.0,4.249,-0.781831,0.62349,9,2016-10-30
16042,668,10,43.26821,13212.0,4.158,-0.781831,0.62349,10,2016-10-30
16043,668,11,44.86,13448.0,4.297,-0.781831,0.62349,11,2016-10-30
16044,668,12,43.48524,13375.0,4.393,-0.781831,0.62349,12,2016-10-30
16045,668,13,43.44,13582.0,4.236,-0.781831,0.62349,13,2016-10-30
16046,668,14,42.0,12885.0,3.93,-0.781831,0.62349,14,2016-10-30
16047,668,15,44.87,12781.0,3.572,-0.781831,0.62349,15,2016-10-30
16048,668,16,49.3,12677.0,3.36,-0.781831,0.62349,16,2016-10-30
16049,668,17,53.0,13253.0,3.341,-0.781831,0.62349,17,2016-10-30
16050,668,18,54.0,15509.0,3.401,-0.781831,0.62349,18,2016-10-30
16051,668,19,57.56,17203.0,3.585,-0.781831,0.62349,19,2016-10-30
16052,668,20,56.64804,16916.0,3.647,-0.781831,0.62349,20,2016-10-30
16053,668,21,55.0,15829.0,4.026,-0.781831,0.62349,21,2016-10-30
16054,668,22,53.0,14688.0,4.348,-0.781831,0.62349,22,2016-10-30
16055,668,23,50.0,13265.0,4.518,-0.781831,0.62349,23,2016-10-30
16056,669,0,46.63329,10949.0,4.671,0.0,1.0,0,2016-10-31
16057,669,1,41.21722,10210.0,4.9,0.0,1.0,1,2016-10-31
16058,669,2,36.49,9920.0,4.941,0.0,1.0,2,2016-10-31
16059,669,3,34.63205,9811.0,4.984,0.0,1.0,3,2016-10-31
16060,669,4,34.9,10061.0,5.023,0.0,1.0,4,2016-10-31
16061,669,5,40.33,10920.0,4.959,0.0,1.0,5,2016-10-31
16062,669,6,46.48,12852.0,5.025,0.0,1.0,6,2016-10-31
16063,669,7,52.6,14845.0,4.922,0.0,1.0,7,2016-10-31
16064,669,8,51.0,16808.0,4.87,0.0,1.0,8,2016-10-31
16065,669,9,50.0,17855.0,4.917,0.0,1.0,9,2016-10-31
16066,669,10,47.9813,17844.0,4.989,0.0,1.0,10,2016-10-31
16067,669,11,45.5203,17362.0,5.009,0.0,1.0,11,2016-10-31
16068,669,12,44.84,16489.0,4.86,0.0,1.0,12,2016-10-31
16069,669,13,44.94,16424.0,4.912,0.0,1.0,13,2016-10-31
16070,669,14,44.05,16792.0,4.825,0.0,1.0,14,2016-10-31
16071,669,15,46.48,16777.0,4.706,0.0,1.0,15,2016-10-31
16072,669,16,49.72521,17062.0,4.515,0.0,1.0,16,2016-10-31
16073,669,17,59.2,18351.0,4.359,0.0,1.0,17,2016-10-31
16074,669,18,61.89,19102.0,4.293,0.0,1.0,18,2016-10-31
16075,669,19,63.89,18676.0,4.212,0.0,1.0,19,2016-10-31
16076,669,20,59.0,16992.0,4.177,0.0,1.0,20,2016-10-31
16077,669,21,52.69991,15768.0,4.128,0.0,1.0,21,2016-10-31
16078,669,22,50.6,14186.0,4.114,0.0,1.0,22,2016-10-31
16079,669,23,45.46851,12866.0,3.97,0.0,1.0,23,2016-10-31
16080,670,0,47.44,12023.0,2.393,0.781831,0.62349,0,2016-11-01
16081,670,1,43.06,10999.0,2.162,0.781831,0.62349,1,2016-11-01
16082,670,2,42.05,10409.0,1.944,0.781831,0.62349,2,2016-11-01
16083,670,3,41.69,10225.0,1.784,0.781831,0.62349,3,2016-11-01
16084,670,4,41.69,10192.0,1.562,0.781831,0.62349,4,2016-11-01
16085,670,5,44.85,10426.0,1.286,0.781831,0.62349,5,2016-11-01
16086,670,6,45.44,10942.0,0.827,0.781831,0.62349,6,2016-11-01
16087,670,7,45.45,11487.0,0.532,0.781831,0.62349,7,2016-11-01
16088,670,8,45.43,12173.0,0.422,0.781831,0.62349,8,2016-11-01
16089,670,9,47.52,13014.0,0.356,0.781831,0.62349,9,2016-11-01
16090,670,10,48.49,13191.0,0.405,0.781831,0.62349,10,2016-11-01
16091,670,11,48.3,13197.0,0.441,0.781831,0.62349,11,2016-11-01
16092,670,12,48.27,12902.0,0.557,0.781831,0.62349,12,2016-11-01
16093,670,13,45.45,12471.0,0.755,0.781831,0.62349,13,2016-11-01
16094,670,14,45.44,12152.0,0.894,0.781831,0.62349,14,2016-11-01
16095,670,15,49.2,12034.0,0.832,0.781831,0.62349,15,2016-11-01
16096,670,16,50.2,12211.0,0.867,0.781831,0.62349,16,2016-11-01
16097,670,17,59.0,13781.0,0.978,0.781831,0.62349,17,2016-11-01
16098,670,18,69.87438,14892.0,0.984,0.781831,0.62349,18,2016-11-01
16099,670,19,67.15,15492.0,1.22,0.781831,0.62349,19,2016-11-01
16100,670,20,66.46,14915.0,1.63,0.781831,0.62349,20,2016-11-01
16101,670,21,63.57,14086.0,2.251,0.781831,0.62349,21,2016-11-01
16102,670,22,59.0,13085.0,2.961,0.781831,0.62349,22,2016-11-01
16103,670,23,52.4,11805.0,3.606,0.781831,0.62349,23,2016-11-01
16104,671,0,52.0,10909.0,3.796,0.974928,-0.222521,0,2016-11-02
16105,671,1,46.21094,10282.0,4.221,0.974928,-0.222521,1,2016-11-02
16106,671,2,44.19062,9813.0,4.542,0.974928,-0.222521,2,2016-11-02
16107,671,3,43.06,9839.0,4.926,0.974928,-0.222521,3,2016-11-02
16108,671,4,44.85,10208.0,5.363,0.974928,-0.222521,4,2016-11-02
16109,671,5,44.88,11710.0,5.753,0.974928,-0.222521,5,2016-11-02
16110,671,6,56.73624,15331.0,6.033,0.974928,-0.222521,6,2016-11-02
16111,671,7,65.73,18624.0,5.989,0.974928,-0.222521,7,2016-11-02
16112,671,8,70.0,21373.0,5.786,0.974928,-0.222521,8,2016-11-02
16113,671,9,68.94806,22444.0,5.821,0.974928,-0.222521,9,2016-11-02
16114,671,10,68.3156,22132.0,6.353,0.974928,-0.222521,10,2016-11-02
16115,671,11,67.27,22079.0,7.102,0.974928,-0.222521,11,2016-11-02
16116,671,12,64.58,20234.0,7.663,0.974928,-0.222521,12,2016-11-02
16117,671,13,64.3,20038.0,8.029,0.974928,-0.222521,13,2016-11-02
16118,671,14,64.69,21042.0,8.035,0.974928,-0.222521,14,2016-11-02
16119,671,15,64.89,21685.0,7.968,0.974928,-0.222521,15,2016-11-02
16120,671,16,73.93449,22324.0,8.045,0.974928,-0.222521,16,2016-11-02
16121,671,17,83.2,23217.0,8.372,0.974928,-0.222521,17,2016-11-02
16122,671,18,88.25,23236.0,8.805,0.974928,-0.222521,18,2016-11-02
16123,671,19,78.92,22834.0,9.09,0.974928,-0.222521,19,2016-11-02
16124,671,20,70.0,21405.0,9.291,0.974928,-0.222521,20,2016-11-02
16125,671,21,68.01,19832.0,9.561,0.974928,-0.222521,21,2016-11-02
16126,671,22,61.99,17905.0,9.885,0.974928,-0.222521,22,2016-11-02
16127,671,23,57.0,16065.0,10.304,0.974928,-0.222521,23,2016-11-02
16128,672,0,48.84967,14596.0,8.986,0.433884,-0.900969,0,2016-11-03
16129,672,1,44.89,13629.0,9.173,0.433884,-0.900969,1,2016-11-03
16130,672,2,43.37329,13015.0,9.3,0.433884,-0.900969,2,2016-11-03
16131,672,3,41.14,12893.0,9.364,0.433884,-0.900969,3,2016-11-03
16132,672,4,41.10132,13058.0,9.335,0.433884,-0.900969,4,2016-11-03
16133,672,5,44.34458,13866.0,9.221,0.433884,-0.900969,5,2016-11-03
16134,672,6,61.11,16687.0,8.954,0.433884,-0.900969,6,2016-11-03
16135,672,7,66.53777,19764.0,8.795,0.433884,-0.900969,7,2016-11-03
16136,672,8,68.69,22024.0,8.887,0.433884,-0.900969,8,2016-11-03
16137,672,9,69.11135,23314.0,9.16,0.433884,-0.900969,9,2016-11-03
16138,672,10,67.69,22919.0,9.34,0.433884,-0.900969,10,2016-11-03
16139,672,11,65.89,22441.0,8.931,0.433884,-0.900969,11,2016-11-03
16140,672,12,64.53,20796.0,8.074,0.433884,-0.900969,12,2016-11-03
16141,672,13,64.58,20797.0,7.213,0.433884,-0.900969,13,2016-11-03
16142,672,14,64.89,22281.0,6.149,0.433884,-0.900969,14,2016-11-03
16143,672,15,64.83,22956.0,5.213,0.433884,-0.900969,15,2016-11-03
16144,672,16,70.0,23960.0,4.375,0.433884,-0.900969,16,2016-11-03
16145,672,17,90.2,24470.0,3.781,0.433884,-0.900969,17,2016-11-03
16146,672,18,90.0,23693.0,3.198,0.433884,-0.900969,18,2016-11-03
16147,672,19,85.08,22576.0,2.729,0.433884,-0.900969,19,2016-11-03
16148,672,20,84.5,21312.0,2.694,0.433884,-0.900969,20,2016-11-03
16149,672,21,68.04795,19861.0,2.511,0.433884,-0.900969,21,2016-11-03
16150,672,22,65.23,17570.0,2.38,0.433884,-0.900969,22,2016-11-03
16151,672,23,59.45,16120.0,2.362,0.433884,-0.900969,23,2016-11-03
16152,673,0,58.07,14224.0,2.033,-0.433884,-0.900969,0,2016-11-04
16153,673,1,53.47333,13382.0,1.95,-0.433884,-0.900969,1,2016-11-04
16154,673,2,48.8,12966.0,1.758,-0.433884,-0.900969,2,2016-11-04
16155,673,3,48.35,12967.0,1.579,-0.433884,-0.900969,3,2016-11-04
16156,673,4,48.23,12987.0,1.414,-0.433884,-0.900969,4,2016-11-04
16157,673,5,51.8,13994.0,1.336,-0.433884,-0.900969,5,2016-11-04
16158,673,6,75.80273,16809.0,1.236,-0.433884,-0.900969,6,2016-11-04
16159,673,7,90.0,20562.0,1.034,-0.433884,-0.900969,7,2016-11-04
16160,673,8,88.72,23571.0,0.86,-0.433884,-0.900969,8,2016-11-04
16161,673,9,85.0,24446.0,1.061,-0.433884,-0.900969,9,2016-11-04
16162,673,10,85.0,24285.0,1.264,-0.433884,-0.900969,10,2016-11-04
16163,673,11,76.6,24051.0,1.486,-0.433884,-0.900969,11,2016-11-04
16164,673,12,72.43192,22434.0,1.74,-0.433884,-0.900969,12,2016-11-04
16165,673,13,70.0,21973.0,1.842,-0.433884,-0.900969,13,2016-11-04
16166,673,14,72.58688,23022.0,1.846,-0.433884,-0.900969,14,2016-11-04
16167,673,15,64.83,23869.0,1.8,-0.433884,-0.900969,15,2016-11-04
16168,673,16,74.74501,25148.0,1.872,-0.433884,-0.900969,16,2016-11-04
16169,673,17,92.89769,24603.0,2.129,-0.433884,-0.900969,17,2016-11-04
16170,673,18,90.0,23410.0,2.576,-0.433884,-0.900969,18,2016-11-04
16171,673,19,85.0,22379.0,3.198,-0.433884,-0.900969,19,2016-11-04
16172,673,20,70.0,20823.0,4.011,-0.433884,-0.900969,20,2016-11-04
16173,673,21,62.1,19246.0,4.872,-0.433884,-0.900969,21,2016-11-04
16174,673,22,57.75,17345.0,5.88,-0.433884,-0.900969,22,2016-11-04
16175,673,23,56.45,15596.0,6.787,-0.433884,-0.900969,23,2016-11-04
16176,674,0,55.05465,14599.0,8.021,-0.974928,-0.222521,0,2016-11-05
16177,674,1,50.89,13504.0,8.83,-0.974928,-0.222521,1,2016-11-05
16178,674,2,46.5,12909.0,9.416,-0.974928,-0.222521,2,2016-11-05
16179,674,3,44.41,12634.0,10.08,-0.974928,-0.222521,3,2016-11-05
16180,674,4,44.35,12535.0,11.003,-0.974928,-0.222521,4,2016-11-05
16181,674,5,39.7,12855.0,11.884,-0.974928,-0.222521,5,2016-11-05
16182,674,6,43.73,14290.0,12.562,-0.974928,-0.222521,6,2016-11-05
16183,674,7,46.53,15940.0,12.856,-0.974928,-0.222521,7,2016-11-05
16184,674,8,50.83,17294.0,12.908,-0.974928,-0.222521,8,2016-11-05
16185,674,9,57.0,18789.0,12.793,-0.974928,-0.222521,9,2016-11-05
16186,674,10,59.59843,18585.0,13.263,-0.974928,-0.222521,10,2016-11-05
16187,674,11,58.0,18251.0,13.631,-0.974928,-0.222521,11,2016-11-05
16188,674,12,55.21491,17096.0,13.834,-0.974928,-0.222521,12,2016-11-05
16189,674,13,50.83,16259.0,13.607,-0.974928,-0.222521,13,2016-11-05
16190,674,14,48.72,16364.0,13.262,-0.974928,-0.222521,14,2016-11-05
16191,674,15,48.72,16661.0,12.941,-0.974928,-0.222521,15,2016-11-05
16192,674,16,50.04,17542.0,12.674,-0.974928,-0.222521,16,2016-11-05
16193,674,17,54.69208,18672.0,12.676,-0.974928,-0.222521,17,2016-11-05
16194,674,18,71.23578,18943.0,12.905,-0.974928,-0.222521,18,2016-11-05
16195,674,19,62.0,18628.0,13.333,-0.974928,-0.222521,19,2016-11-05
16196,674,20,58.11,17378.0,13.677,-0.974928,-0.222521,20,2016-11-05
16197,674,21,52.56,16346.0,13.983,-0.974928,-0.222521,21,2016-11-05
16198,674,22,49.45844,14899.0,14.372,-0.974928,-0.222521,22,2016-11-05
16199,674,23,47.9,13840.0,14.801,-0.974928,-0.222521,23,2016-11-05
16200,675,0,44.8,12250.0,14.602,-0.781831,0.62349,0,2016-11-06
16201,675,1,42.24,11684.0,14.648,-0.781831,0.62349,1,2016-11-06
16202,675,2,38.428,11021.0,14.642,-0.781831,0.62349,2,2016-11-06
16203,675,3,35.99,10825.0,14.522,-0.781831,0.62349,3,2016-11-06
16204,675,4,33.16,10887.0,14.435,-0.781831,0.62349,4,2016-11-06
16205,675,5,35.5,11011.0,14.405,-0.781831,0.62349,5,2016-11-06
16206,675,6,39.36,11315.0,14.438,-0.781831,0.62349,6,2016-11-06
16207,675,7,39.37,11876.0,14.794,-0.781831,0.62349,7,2016-11-06
16208,675,8,39.7,12621.0,15.398,-0.781831,0.62349,8,2016-11-06
16209,675,9,40.53,13156.0,15.966,-0.781831,0.62349,9,2016-11-06
16210,675,10,49.7,13345.0,16.258,-0.781831,0.62349,10,2016-11-06
16211,675,11,49.7,13655.0,15.908,-0.781831,0.62349,11,2016-11-06
16212,675,12,48.01,13608.0,15.392,-0.781831,0.62349,12,2016-11-06
16213,675,13,41.87,12586.0,15.08,-0.781831,0.62349,13,2016-11-06
16214,675,14,41.87,12655.0,15.049,-0.781831,0.62349,14,2016-11-06
16215,675,15,46.59,13004.0,14.958,-0.781831,0.62349,15,2016-11-06
16216,675,16,48.06,13193.0,14.296,-0.781831,0.62349,16,2016-11-06
16217,675,17,54.0,14850.0,13.449,-0.781831,0.62349,17,2016-11-06
16218,675,18,64.3,16015.0,12.882,-0.781831,0.62349,18,2016-11-06
16219,675,19,68.18,16147.0,12.704,-0.781831,0.62349,19,2016-11-06
16220,675,20,65.69355,15377.0,12.61,-0.781831,0.62349,20,2016-11-06
16221,675,21,54.06999,14612.0,12.586,-0.781831,0.62349,21,2016-11-06
16222,675,22,55.80738,13407.0,12.337,-0.781831,0.62349,22,2016-11-06
16223,675,23,48.51448,12394.0,12.028,-0.781831,0.62349,23,2016-11-06
16224,676,0,46.0374,11430.0,11.845,0.0,1.0,0,2016-11-07
16225,676,1,43.95,10697.0,11.8,0.0,1.0,1,2016-11-07
16226,676,2,40.11234,10483.0,11.896,0.0,1.0,2,2016-11-07
16227,676,3,39.37,10527.0,11.371,0.0,1.0,3,2016-11-07
16228,676,4,39.37,10837.0,10.399,0.0,1.0,4,2016-11-07
16229,676,5,43.44,12061.0,9.229,0.0,1.0,5,2016-11-07
16230,676,6,60.69,15856.0,8.116,0.0,1.0,6,2016-11-07
16231,676,7,84.76512,19886.0,7.347,0.0,1.0,7,2016-11-07
16232,676,8,93.41554,23108.0,6.395,0.0,1.0,8,2016-11-07
16233,676,9,90.0,24151.0,5.8,0.0,1.0,9,2016-11-07
16234,676,10,84.7739,24126.0,6.153,0.0,1.0,10,2016-11-07
16235,676,11,87.6398,23911.0,6.5,0.0,1.0,11,2016-11-07
16236,676,12,75.0,22057.0,6.257,0.0,1.0,12,2016-11-07
16237,676,13,85.0,22046.0,5.688,0.0,1.0,13,2016-11-07
16238,676,14,92.32906,23720.0,4.946,0.0,1.0,14,2016-11-07
16239,676,15,99.55564,24348.0,4.001,0.0,1.0,15,2016-11-07
16240,676,16,110.4,24899.0,3.045,0.0,1.0,16,2016-11-07
16241,676,17,137.25024,25810.0,2.29,0.0,1.0,17,2016-11-07
16242,676,18,128.0,25057.0,1.811,0.0,1.0,18,2016-11-07
16243,676,19,96.97033,24023.0,1.504,0.0,1.0,19,2016-11-07
16244,676,20,111.1,22450.0,1.213,0.0,1.0,20,2016-11-07
16245,676,21,100.0,20740.0,1.298,0.0,1.0,21,2016-11-07
16246,676,22,76.01195,18282.0,1.495,0.0,1.0,22,2016-11-07
16247,676,23,58.1,16470.0,1.622,0.0,1.0,23,2016-11-07
16248,677,0,51.84,14413.0,3.268,0.781831,0.62349,0,2016-11-08
16249,677,1,48.02,13603.0,3.38,0.781831,0.62349,1,2016-11-08
16250,677,2,45.44,13238.0,2.978,0.781831,0.62349,2,2016-11-08
16251,677,3,43.5,13256.0,2.458,0.781831,0.62349,3,2016-11-08
16252,677,4,43.23,13435.0,2.239,0.781831,0.62349,4,2016-11-08
16253,677,5,45.95,14370.0,2.108,0.781831,0.62349,5,2016-11-08
16254,677,6,73.55573,17735.0,2.185,0.781831,0.62349,6,2016-11-08
16255,677,7,90.0,21760.0,2.284,0.781831,0.62349,7,2016-11-08
16256,677,8,87.95331,25191.0,2.439,0.781831,0.62349,8,2016-11-08
16257,677,9,91.84436,26672.0,2.984,0.781831,0.62349,9,2016-11-08
16258,677,10,90.0,26746.0,3.377,0.781831,0.62349,10,2016-11-08
16259,677,11,90.0,26471.0,3.521,0.781831,0.62349,11,2016-11-08
16260,677,12,80.0,23945.0,3.715,0.781831,0.62349,12,2016-11-08
16261,677,13,76.75,23626.0,3.678,0.781831,0.62349,13,2016-11-08
16262,677,14,68.87827,25216.0,3.803,0.781831,0.62349,14,2016-11-08
16263,677,15,70.8,25579.0,3.895,0.781831,0.62349,15,2016-11-08
16264,677,16,85.15,26195.0,3.771,0.781831,0.62349,16,2016-11-08
16265,677,17,105.0,27210.0,3.953,0.781831,0.62349,17,2016-11-08
16266,677,18,90.0,26394.0,4.14,0.781831,0.62349,18,2016-11-08
16267,677,19,80.88,25301.0,4.275,0.781831,0.62349,19,2016-11-08
16268,677,20,61.81,23545.0,4.362,0.781831,0.62349,20,2016-11-08
16269,677,21,60.0,21630.0,4.415,0.781831,0.62349,21,2016-11-08
16270,677,22,74.51558,19056.0,4.752,0.781831,0.62349,22,2016-11-08
16271,677,23,68.4,17038.0,5.35,0.781831,0.62349,23,2016-11-08
16272,678,0,55.3,15264.0,6.084,0.974928,-0.222521,0,2016-11-09
16273,678,1,51.16,14505.0,6.245,0.974928,-0.222521,1,2016-11-09
16274,678,2,49.55,13981.0,6.359,0.974928,-0.222521,2,2016-11-09
16275,678,3,48.01,13839.0,6.408,0.974928,-0.222521,3,2016-11-09
16276,678,4,47.0,14138.0,6.5,0.974928,-0.222521,4,2016-11-09
16277,678,5,49.63,15048.0,6.465,0.974928,-0.222521,5,2016-11-09
16278,678,6,75.0,18232.0,6.336,0.974928,-0.222521,6,2016-11-09
16279,678,7,82.3,21527.0,6.03,0.974928,-0.222521,7,2016-11-09
16280,678,8,86.8,24450.0,5.409,0.974928,-0.222521,8,2016-11-09
16281,678,9,81.0,25114.0,5.027,0.974928,-0.222521,9,2016-11-09
16282,678,10,78.78,24791.0,5.232,0.974928,-0.222521,10,2016-11-09
16283,678,11,77.65,24279.0,5.619,0.974928,-0.222521,11,2016-11-09
16284,678,12,70.0,22827.0,5.469,0.974928,-0.222521,12,2016-11-09
16285,678,13,75.0,22706.0,5.716,0.974928,-0.222521,13,2016-11-09
16286,678,14,97.28102,23782.0,6.129,0.974928,-0.222521,14,2016-11-09
16287,678,15,100.08109,24408.0,6.885,0.974928,-0.222521,15,2016-11-09
16288,678,16,96.80775,24893.0,8.019,0.974928,-0.222521,16,2016-11-09
16289,678,17,98.0,26595.0,9.182,0.974928,-0.222521,17,2016-11-09
16290,678,18,85.01,26475.0,10.081,0.974928,-0.222521,18,2016-11-09
16291,678,19,85.01,25455.0,11.03,0.974928,-0.222521,19,2016-11-09
16292,678,20,79.0,23754.0,11.995,0.974928,-0.222521,20,2016-11-09
16293,678,21,63.09195,21890.0,12.716,0.974928,-0.222521,21,2016-11-09
16294,678,22,59.69,19571.0,13.298,0.974928,-0.222521,22,2016-11-09
16295,678,23,60.0,17533.0,13.204,0.974928,-0.222521,23,2016-11-09
16296,679,0,56.59,15478.0,11.411,0.433884,-0.900969,0,2016-11-10
16297,679,1,51.09621,14673.0,11.138,0.433884,-0.900969,1,2016-11-10
16298,679,2,47.94,14220.0,10.83,0.433884,-0.900969,2,2016-11-10
16299,679,3,44.35657,14026.0,10.605,0.433884,-0.900969,3,2016-11-10
16300,679,4,44.65859,14068.0,10.286,0.433884,-0.900969,4,2016-11-10
16301,679,5,49.67,14907.0,10.122,0.433884,-0.900969,5,2016-11-10
16302,679,6,59.69,17887.0,9.948,0.433884,-0.900969,6,2016-11-10
16303,679,7,80.0,21664.0,9.862,0.433884,-0.900969,7,2016-11-10
16304,679,8,89.23,24451.0,9.869,0.433884,-0.900969,8,2016-11-10
16305,679,9,80.0,25403.0,10.093,0.433884,-0.900969,9,2016-11-10
16306,679,10,78.0,25248.0,10.545,0.433884,-0.900969,10,2016-11-10
16307,679,11,77.95,24872.0,11.135,0.433884,-0.900969,11,2016-11-10
16308,679,12,66.5,22863.0,11.469,0.433884,-0.900969,12,2016-11-10
16309,679,13,68.01,22629.0,11.13,0.433884,-0.900969,13,2016-11-10
16310,679,14,75.06362,23850.0,10.523,0.433884,-0.900969,14,2016-11-10
16311,679,15,77.52521,24568.0,9.963,0.433884,-0.900969,15,2016-11-10
16312,679,16,78.99,24908.0,9.663,0.433884,-0.900969,16,2016-11-10
16313,679,17,99.00903,26128.0,9.712,0.433884,-0.900969,17,2016-11-10
16314,679,18,98.0,25702.0,9.944,0.433884,-0.900969,18,2016-11-10
16315,679,19,88.0,24665.0,10.095,0.433884,-0.900969,19,2016-11-10
16316,679,20,78.87,22885.0,10.043,0.433884,-0.900969,20,2016-11-10
16317,679,21,67.92,21104.0,10.052,0.433884,-0.900969,21,2016-11-10
16318,679,22,61.05645,18664.0,10.288,0.433884,-0.900969,22,2016-11-10
16319,679,23,58.72,16783.0,10.54,0.433884,-0.900969,23,2016-11-10
16320,680,0,52.0,15220.0,9.139,-0.433884,-0.900969,0,2016-11-11
16321,680,1,50.02,14274.0,9.33,-0.433884,-0.900969,1,2016-11-11
16322,680,2,47.73745,13844.0,9.542,-0.433884,-0.900969,2,2016-11-11
16323,680,3,45.97041,13678.0,9.937,-0.433884,-0.900969,3,2016-11-11
16324,680,4,42.16928,13817.0,10.697,-0.433884,-0.900969,4,2016-11-11
16325,680,5,46.64,14689.0,11.542,-0.433884,-0.900969,5,2016-11-11
16326,680,6,52.09,17753.0,12.124,-0.433884,-0.900969,6,2016-11-11
16327,680,7,61.07,21194.0,12.446,-0.433884,-0.900969,7,2016-11-11
16328,680,8,68.05,23856.0,12.655,-0.433884,-0.900969,8,2016-11-11
16329,680,9,67.69,24708.0,13.234,-0.433884,-0.900969,9,2016-11-11
16330,680,10,67.64,24710.0,14.12,-0.433884,-0.900969,10,2016-11-11
16331,680,11,66.8,24681.0,15.337,-0.433884,-0.900969,11,2016-11-11
16332,680,12,63.7,22580.0,16.115,-0.433884,-0.900969,12,2016-11-11
16333,680,13,60.91,22264.0,16.229,-0.433884,-0.900969,13,2016-11-11
16334,680,14,63.27,22884.0,15.919,-0.433884,-0.900969,14,2016-11-11
16335,680,15,63.01,23612.0,15.172,-0.433884,-0.900969,15,2016-11-11
16336,680,16,64.26267,24208.0,14.678,-0.433884,-0.900969,16,2016-11-11
16337,680,17,78.78,24917.0,14.409,-0.433884,-0.900969,17,2016-11-11
16338,680,18,81.38,24989.0,14.339,-0.433884,-0.900969,18,2016-11-11
16339,680,19,76.57,23831.0,14.145,-0.433884,-0.900969,19,2016-11-11
16340,680,20,68.96241,22235.0,13.705,-0.433884,-0.900969,20,2016-11-11
16341,680,21,65.69,20541.0,13.06,-0.433884,-0.900969,21,2016-11-11
16342,680,22,63.44608,18427.0,12.399,-0.433884,-0.900969,22,2016-11-11
16343,680,23,58.72,16637.0,11.805,-0.433884,-0.900969,23,2016-11-11
16344,681,0,61.69,14719.0,11.666,-0.974928,-0.222521,0,2016-11-12
16345,681,1,56.25683,13892.0,11.212,-0.974928,-0.222521,1,2016-11-12
16346,681,2,49.70168,13235.0,10.824,-0.974928,-0.222521,2,2016-11-12
16347,681,3,46.46971,12989.0,10.445,-0.974928,-0.222521,3,2016-11-12
16348,681,4,43.8,13019.0,10.252,-0.974928,-0.222521,4,2016-11-12
16349,681,5,44.75341,13265.0,10.043,-0.974928,-0.222521,5,2016-11-12
16350,681,6,49.03,14258.0,9.719,-0.974928,-0.222521,6,2016-11-12
16351,681,7,50.77,15915.0,9.328,-0.974928,-0.222521,7,2016-11-12
16352,681,8,56.3716,17583.0,9.385,-0.974928,-0.222521,8,2016-11-12
16353,681,9,58.64,18457.0,9.861,-0.974928,-0.222521,9,2016-11-12
16354,681,10,54.96519,18934.0,10.578,-0.974928,-0.222521,10,2016-11-12
16355,681,11,51.76,18783.0,10.951,-0.974928,-0.222521,11,2016-11-12
16356,681,12,49.6,17758.0,11.013,-0.974928,-0.222521,12,2016-11-12
16357,681,13,49.48,16411.0,10.714,-0.974928,-0.222521,13,2016-11-12
16358,681,14,49.6,16009.0,9.701,-0.974928,-0.222521,14,2016-11-12
