IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SUD,FUTU__D_SUD,FUTU__WIND_SUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
24455,1018,23,42.67,2403.0,152.307,-0.781831,0.62349,23,2017-10-15
24456,1019,0,42.02,2050.0,171.828,0.0,1.0,0,2017-10-16
24457,1019,1,41.2,1922.0,185.521,0.0,1.0,1,2017-10-16
24458,1019,2,39.99,1845.0,177.423,0.0,1.0,2,2017-10-16
24459,1019,3,39.91,1830.0,160.436,0.0,1.0,3,2017-10-16
24460,1019,4,39.99,1871.0,161.322,0.0,1.0,4,2017-10-16
24461,1019,5,42.03,2066.0,171.632,0.0,1.0,5,2017-10-16
24462,1019,6,51.35,2351.0,172.475,0.0,1.0,6,2017-10-16
24463,1019,7,55.73,2595.0,160.061,0.0,1.0,7,2017-10-16
24464,1019,8,55.1,2809.0,139.408,0.0,1.0,8,2017-10-16
24465,1019,9,50.0,2823.0,115.853,0.0,1.0,9,2017-10-16
24466,1019,10,43.89,2862.0,92.953,0.0,1.0,10,2017-10-16
24467,1019,11,42.03,2748.0,77.261,0.0,1.0,11,2017-10-16
24468,1019,12,42.02,2743.0,69.972,0.0,1.0,12,2017-10-16
24469,1019,13,42.02,2727.0,71.473,0.0,1.0,13,2017-10-16
24470,1019,14,42.03,2754.0,84.744,0.0,1.0,14,2017-10-16
24471,1019,15,42.98,2717.0,100.533,0.0,1.0,15,2017-10-16
24472,1019,16,48.41,2824.0,106.965,0.0,1.0,16,2017-10-16
24473,1019,17,54.97,2846.0,101.667,0.0,1.0,17,2017-10-16
24474,1019,18,55.73,3008.0,86.574,0.0,1.0,18,2017-10-16
24475,1019,19,56.62,3368.0,67.305,0.0,1.0,19,2017-10-16
24476,1019,20,56.7,3383.0,50.582,0.0,1.0,20,2017-10-16
24477,1019,21,54.97,3087.0,39.528,0.0,1.0,21,2017-10-16
24478,1019,22,51.34,2724.0,35.221,0.0,1.0,22,2017-10-16
24479,1019,23,48.29,2457.0,35.141,0.0,1.0,23,2017-10-16
24480,1020,0,47.3,2349.0,44.39,0.781831,0.62349,0,2017-10-17
24481,1020,1,43.49,2205.0,43.16,0.781831,0.62349,1,2017-10-17
24482,1020,2,42.38,2108.0,43.897,0.781831,0.62349,2,2017-10-17
24483,1020,3,42.02,2090.0,45.386,0.781831,0.62349,3,2017-10-17
24484,1020,4,42.02,2072.0,44.726,0.781831,0.62349,4,2017-10-17
24485,1020,5,42.43,2182.0,44.374,0.781831,0.62349,5,2017-10-17
24486,1020,6,53.47,2493.0,43.55,0.781831,0.62349,6,2017-10-17
24487,1020,7,55.73,2704.0,38.937,0.781831,0.62349,7,2017-10-17
24488,1020,8,55.1,2935.0,30.185,0.781831,0.62349,8,2017-10-17
24489,1020,9,54.97,2958.0,21.102,0.781831,0.62349,9,2017-10-17
24490,1020,10,43.23,2924.0,18.21,0.781831,0.62349,10,2017-10-17
24491,1020,11,42.03,2937.0,19.396,0.781831,0.62349,11,2017-10-17
24492,1020,12,42.02,3015.0,24.77,0.781831,0.62349,12,2017-10-17
24493,1020,13,41.99,2920.0,37.581,0.781831,0.62349,13,2017-10-17
24494,1020,14,42.02,2894.0,57.25,0.781831,0.62349,14,2017-10-17
24495,1020,15,42.38,2820.0,81.218,0.781831,0.62349,15,2017-10-17
24496,1020,16,49.5,2850.0,99.274,0.781831,0.62349,16,2017-10-17
24497,1020,17,55.1,2913.0,97.797,0.781831,0.62349,17,2017-10-17
24498,1020,18,55.73,3162.0,80.458,0.781831,0.62349,18,2017-10-17
24499,1020,19,58.12,3497.0,67.925,0.781831,0.62349,19,2017-10-17
24500,1020,20,56.7,3464.0,67.701,0.781831,0.62349,20,2017-10-17
24501,1020,21,55.73,3167.0,72.61,0.781831,0.62349,21,2017-10-17
24502,1020,22,54.97,2803.0,79.841,0.781831,0.62349,22,2017-10-17
24503,1020,23,48.17,2552.0,88.838,0.781831,0.62349,23,2017-10-17
24504,1021,0,45.22,2332.0,77.332,0.974928,-0.222521,0,2017-10-18
24505,1021,1,42.38,2222.0,76.203,0.974928,-0.222521,1,2017-10-18
24506,1021,2,42.03,2170.0,76.818,0.974928,-0.222521,2,2017-10-18
24507,1021,3,42.02,2193.0,82.18,0.974928,-0.222521,3,2017-10-18
24508,1021,4,42.02,2137.0,87.066,0.974928,-0.222521,4,2017-10-18
24509,1021,5,44.64,2201.0,92.019,0.974928,-0.222521,5,2017-10-18
24510,1021,6,54.45,2514.0,96.636,0.974928,-0.222521,6,2017-10-18
24511,1021,7,57.15,2881.0,93.5,0.974928,-0.222521,7,2017-10-18
24512,1021,8,55.9,3116.0,78.129,0.974928,-0.222521,8,2017-10-18
24513,1021,9,55.1,3196.0,58.081,0.974928,-0.222521,9,2017-10-18
24514,1021,10,42.38,2896.0,42.595,0.974928,-0.222521,10,2017-10-18
24515,1021,11,42.02,2896.0,37.023,0.974928,-0.222521,11,2017-10-18
24516,1021,12,41.78,2856.0,45.024,0.974928,-0.222521,12,2017-10-18
24517,1021,13,40.5,2868.0,64.759,0.974928,-0.222521,13,2017-10-18
24518,1021,14,41.0,3053.0,94.846,0.974928,-0.222521,14,2017-10-18
24519,1021,15,42.03,3033.0,132.405,0.974928,-0.222521,15,2017-10-18
24520,1021,16,47.4,3025.0,161.656,0.974928,-0.222521,16,2017-10-18
24521,1021,17,54.97,3152.0,163.616,0.974928,-0.222521,17,2017-10-18
24522,1021,18,57.86,3303.0,137.026,0.974928,-0.222521,18,2017-10-18
24523,1021,19,83.02,3660.0,107.742,0.974928,-0.222521,19,2017-10-18
24524,1021,20,56.62,3670.0,96.492,0.974928,-0.222521,20,2017-10-18
24525,1021,21,55.73,3357.0,94.001,0.974928,-0.222521,21,2017-10-18
24526,1021,22,54.97,3027.0,95.398,0.974928,-0.222521,22,2017-10-18
24527,1021,23,48.99,2783.0,98.906,0.974928,-0.222521,23,2017-10-18
24528,1022,0,52.58,2434.0,68.612,0.433884,-0.900969,0,2017-10-19
24529,1022,1,44.42,2205.0,65.518,0.433884,-0.900969,1,2017-10-19
24530,1022,2,42.12,2132.0,64.376,0.433884,-0.900969,2,2017-10-19
24531,1022,3,42.03,2109.0,61.422,0.433884,-0.900969,3,2017-10-19
24532,1022,4,42.03,2140.0,53.916,0.433884,-0.900969,4,2017-10-19
24533,1022,5,44.1,2257.0,46.431,0.433884,-0.900969,5,2017-10-19
24534,1022,6,53.71,2541.0,40.535,0.433884,-0.900969,6,2017-10-19
24535,1022,7,69.7,2713.0,33.301,0.433884,-0.900969,7,2017-10-19
24536,1022,8,70.68,2902.0,25.138,0.433884,-0.900969,8,2017-10-19
24537,1022,9,68.12,2916.0,18.312,0.433884,-0.900969,9,2017-10-19
24538,1022,10,42.24,2784.0,16.969,0.433884,-0.900969,10,2017-10-19
24539,1022,11,42.02,2878.0,22.369,0.433884,-0.900969,11,2017-10-19
24540,1022,12,41.0,2882.0,34.153,0.433884,-0.900969,12,2017-10-19
24541,1022,13,40.14,2803.0,56.931,0.433884,-0.900969,13,2017-10-19
24542,1022,14,41.0,2983.0,94.658,0.433884,-0.900969,14,2017-10-19
24543,1022,15,42.03,2972.0,143.04,0.433884,-0.900969,15,2017-10-19
24544,1022,16,47.75,2834.0,183.551,0.433884,-0.900969,16,2017-10-19
24545,1022,17,65.0,2973.0,189.374,0.433884,-0.900969,17,2017-10-19
24546,1022,18,70.68,3291.0,158.694,0.433884,-0.900969,18,2017-10-19
24547,1022,19,77.55,3628.0,123.185,0.433884,-0.900969,19,2017-10-19
24548,1022,20,70.0,3452.0,102.915,0.433884,-0.900969,20,2017-10-19
24549,1022,21,62.65,3167.0,88.507,0.433884,-0.900969,21,2017-10-19
24550,1022,22,58.0,2873.0,75.772,0.433884,-0.900969,22,2017-10-19
24551,1022,23,50.44,2666.0,64.559,0.433884,-0.900969,23,2017-10-19
24552,1023,0,48.65,2445.0,62.803,-0.433884,-0.900969,0,2017-10-20
24553,1023,1,45.1,2282.0,55.124,-0.433884,-0.900969,1,2017-10-20
24554,1023,2,44.2,2208.0,53.79,-0.433884,-0.900969,2,2017-10-20
24555,1023,3,43.53,2182.0,52.903,-0.433884,-0.900969,3,2017-10-20
24556,1023,4,43.87,2162.0,50.287,-0.433884,-0.900969,4,2017-10-20
24557,1023,5,45.99,2238.0,49.307,-0.433884,-0.900969,5,2017-10-20
24558,1023,6,56.0,2513.0,47.351,-0.433884,-0.900969,6,2017-10-20
24559,1023,7,66.1,2800.0,45.093,-0.433884,-0.900969,7,2017-10-20
24560,1023,8,69.7,2895.0,40.926,-0.433884,-0.900969,8,2017-10-20
24561,1023,9,58.0,2890.0,32.374,-0.433884,-0.900969,9,2017-10-20
24562,1023,10,42.03,2986.0,23.373,-0.433884,-0.900969,10,2017-10-20
24563,1023,11,41.5,3060.0,19.608,-0.433884,-0.900969,11,2017-10-20
24564,1023,12,40.24,2996.0,23.032,-0.433884,-0.900969,12,2017-10-20
24565,1023,13,39.3,2843.0,33.937,-0.433884,-0.900969,13,2017-10-20
24566,1023,14,40.24,2644.0,52.955,-0.433884,-0.900969,14,2017-10-20
24567,1023,15,42.02,2746.0,78.253,-0.433884,-0.900969,15,2017-10-20
24568,1023,16,47.39,2838.0,98.284,-0.433884,-0.900969,16,2017-10-20
24569,1023,17,65.0,2952.0,102.781,-0.433884,-0.900969,17,2017-10-20
24570,1023,18,69.7,3338.0,94.141,-0.433884,-0.900969,18,2017-10-20
24571,1023,19,70.68,3680.0,80.221,-0.433884,-0.900969,19,2017-10-20
24572,1023,20,66.0,3588.0,63.271,-0.433884,-0.900969,20,2017-10-20
24573,1023,21,58.76,3306.0,44.388,-0.433884,-0.900969,21,2017-10-20
24574,1023,22,53.69,3067.0,31.335,-0.433884,-0.900969,22,2017-10-20
24575,1023,23,49.8,2767.0,26.651,-0.433884,-0.900969,23,2017-10-20
24576,1024,0,50.39,2258.0,32.734,-0.974928,-0.222521,0,2017-10-21
24577,1024,1,48.29,2118.0,39.867,-0.974928,-0.222521,1,2017-10-21
24578,1024,2,46.14,2065.0,52.238,-0.974928,-0.222521,2,2017-10-21
24579,1024,3,46.29,2018.0,66.752,-0.974928,-0.222521,3,2017-10-21
24580,1024,4,46.29,2020.0,79.149,-0.974928,-0.222521,4,2017-10-21
24581,1024,5,48.29,2110.0,88.494,-0.974928,-0.222521,5,2017-10-21
24582,1024,6,52.87,2294.0,90.536,-0.974928,-0.222521,6,2017-10-21
24583,1024,7,65.0,2450.0,87.559,-0.974928,-0.222521,7,2017-10-21
24584,1024,8,68.7,2651.0,78.217,-0.974928,-0.222521,8,2017-10-21
24585,1024,9,59.99,2773.0,61.066,-0.974928,-0.222521,9,2017-10-21
24586,1024,10,43.86,2718.0,47.705,-0.974928,-0.222521,10,2017-10-21
24587,1024,11,43.06,2629.0,44.974,-0.974928,-0.222521,11,2017-10-21
24588,1024,12,43.06,2474.0,56.309,-0.974928,-0.222521,12,2017-10-21
24589,1024,13,43.05,2345.0,76.984,-0.974928,-0.222521,13,2017-10-21
24590,1024,14,43.05,2172.0,102.891,-0.974928,-0.222521,14,2017-10-21
24591,1024,15,43.06,2361.0,130.705,-0.974928,-0.222521,15,2017-10-21
24592,1024,16,45.0,2551.0,150.075,-0.974928,-0.222521,16,2017-10-21
24593,1024,17,50.69,2660.0,154.406,-0.974928,-0.222521,17,2017-10-21
24594,1024,18,69.7,3033.0,155.513,-0.974928,-0.222521,18,2017-10-21
24595,1024,19,70.68,3298.0,171.203,-0.974928,-0.222521,19,2017-10-21
24596,1024,20,69.99,3269.0,208.22,-0.974928,-0.222521,20,2017-10-21
24597,1024,21,56.76,2994.0,268.088,-0.974928,-0.222521,21,2017-10-21
24598,1024,22,50.39,2745.0,349.652,-0.974928,-0.222521,22,2017-10-21
24599,1024,23,46.13,2543.0,439.244,-0.974928,-0.222521,23,2017-10-21
24600,1025,0,44.58,2261.0,494.375,-0.781831,0.62349,0,2017-10-22
24601,1025,1,43.42,2122.0,589.208,-0.781831,0.62349,1,2017-10-22
24602,1025,2,43.06,2044.0,695.056,-0.781831,0.62349,2,2017-10-22
24603,1025,3,43.05,1976.0,795.126,-0.781831,0.62349,3,2017-10-22
24604,1025,4,43.05,1948.0,875.861,-0.781831,0.62349,4,2017-10-22
24605,1025,5,43.06,1958.0,945.511,-0.781831,0.62349,5,2017-10-22
24606,1025,6,43.07,2036.0,1025.618,-0.781831,0.62349,6,2017-10-22
24607,1025,7,44.3,2043.0,1103.475,-0.781831,0.62349,7,2017-10-22
24608,1025,8,44.3,2204.0,1133.617,-0.781831,0.62349,8,2017-10-22
24609,1025,9,43.29,2376.0,1144.822,-0.781831,0.62349,9,2017-10-22
24610,1025,10,43.05,2456.0,1217.938,-0.781831,0.62349,10,2017-10-22
24611,1025,11,20.0,2599.0,1373.873,-0.781831,0.62349,11,2017-10-22
24612,1025,12,21.53,2652.0,1581.839,-0.781831,0.62349,12,2017-10-22
24613,1025,13,11.7,2536.0,1757.511,-0.781831,0.62349,13,2017-10-22
24614,1025,14,5.0,2336.0,1853.909,-0.781831,0.62349,14,2017-10-22
24615,1025,15,10.0,2297.0,1899.559,-0.781831,0.62349,15,2017-10-22
24616,1025,16,19.0,2345.0,1888.253,-0.781831,0.62349,16,2017-10-22
24617,1025,17,41.04,2389.0,1844.093,-0.781831,0.62349,17,2017-10-22
24618,1025,18,43.86,2779.0,1831.907,-0.781831,0.62349,18,2017-10-22
24619,1025,19,47.02,2922.0,1885.731,-0.781831,0.62349,19,2017-10-22
24620,1025,20,46.5,2955.0,2010.839,-0.781831,0.62349,20,2017-10-22
24621,1025,21,43.42,2865.0,2158.344,-0.781831,0.62349,21,2017-10-22
24622,1025,22,40.62,2657.0,2311.909,-0.781831,0.62349,22,2017-10-22
24623,1025,23,27.32,2485.0,2419.497,-0.781831,0.62349,23,2017-10-22
24624,1026,0,30.0,2106.0,2466.03,0.0,1.0,0,2017-10-23
24625,1026,1,18.16,2020.0,2402.201,0.0,1.0,1,2017-10-23
24626,1026,2,10.0,1970.0,2315.338,0.0,1.0,2,2017-10-23
24627,1026,3,10.0,1914.0,2237.321,0.0,1.0,3,2017-10-23
24628,1026,4,20.0,1953.0,2168.894,0.0,1.0,4,2017-10-23
24629,1026,5,34.98,2086.0,2146.638,0.0,1.0,5,2017-10-23
24630,1026,6,43.05,2436.0,2091.294,0.0,1.0,6,2017-10-23
24631,1026,7,47.42,2729.0,1984.763,0.0,1.0,7,2017-10-23
24632,1026,8,45.54,2803.0,1911.715,0.0,1.0,8,2017-10-23
24633,1026,9,43.06,2776.0,1992.165,0.0,1.0,9,2017-10-23
24634,1026,10,39.0,2749.0,2227.923,0.0,1.0,10,2017-10-23
24635,1026,11,29.99,2662.0,2477.477,0.0,1.0,11,2017-10-23
24636,1026,12,29.99,2701.0,2690.144,0.0,1.0,12,2017-10-23
24637,1026,13,23.0,2645.0,2863.029,0.0,1.0,13,2017-10-23
24638,1026,14,29.99,2583.0,2919.896,0.0,1.0,14,2017-10-23
24639,1026,15,29.99,2651.0,2901.639,0.0,1.0,15,2017-10-23
24640,1026,16,42.41,2709.0,2879.744,0.0,1.0,16,2017-10-23
24641,1026,17,43.42,2998.0,2881.067,0.0,1.0,17,2017-10-23
24642,1026,18,48.06,3449.0,2898.813,0.0,1.0,18,2017-10-23
24643,1026,19,48.8,3696.0,2885.188,0.0,1.0,19,2017-10-23
24644,1026,20,48.06,3454.0,2847.858,0.0,1.0,20,2017-10-23
24645,1026,21,44.89,3198.0,2798.183,0.0,1.0,21,2017-10-23
24646,1026,22,43.05,2865.0,2759.928,0.0,1.0,22,2017-10-23
24647,1026,23,41.01,2564.0,2756.726,0.0,1.0,23,2017-10-23
24648,1027,0,41.0,2108.0,2888.76,0.781831,0.62349,0,2017-10-24
24649,1027,1,30.0,2121.0,2940.841,0.781831,0.62349,1,2017-10-24
24650,1027,2,28.51,2156.0,2985.321,0.781831,0.62349,2,2017-10-24
24651,1027,3,28.51,2107.0,3018.293,0.781831,0.62349,3,2017-10-24
24652,1027,4,28.51,2043.0,3043.965,0.781831,0.62349,4,2017-10-24
24653,1027,5,28.53,2141.0,3092.273,0.781831,0.62349,5,2017-10-24
24654,1027,6,43.06,2353.0,3142.992,0.781831,0.62349,6,2017-10-24
24655,1027,7,66.87,2584.0,3171.471,0.781831,0.62349,7,2017-10-24
24656,1027,8,67.56,2722.0,3204.503,0.781831,0.62349,8,2017-10-24
24657,1027,9,45.51,2599.0,3248.872,0.781831,0.62349,9,2017-10-24
24658,1027,10,29.2,2691.0,3289.792,0.781831,0.62349,10,2017-10-24
24659,1027,11,28.51,2698.0,3314.414,0.781831,0.62349,11,2017-10-24
24660,1027,12,23.0,2789.0,3313.277,0.781831,0.62349,12,2017-10-24
24661,1027,13,21.36,2659.0,3291.561,0.781831,0.62349,13,2017-10-24
24662,1027,14,24.4,2649.0,3258.12,0.781831,0.62349,14,2017-10-24
24663,1027,15,28.52,2746.0,3217.931,0.781831,0.62349,15,2017-10-24
24664,1027,16,41.01,2635.0,3190.823,0.781831,0.62349,16,2017-10-24
24665,1027,17,43.42,2751.0,3168.095,0.781831,0.62349,17,2017-10-24
24666,1027,18,49.52,3188.0,3143.92,0.781831,0.62349,18,2017-10-24
24667,1027,19,67.4,3337.0,3133.454,0.781831,0.62349,19,2017-10-24
24668,1027,20,50.86,3187.0,3137.428,0.781831,0.62349,20,2017-10-24
24669,1027,21,48.07,2872.0,3154.772,0.781831,0.62349,21,2017-10-24
24670,1027,22,43.17,2602.0,3176.06,0.781831,0.62349,22,2017-10-24
24671,1027,23,43.05,2409.0,3184.513,0.781831,0.62349,23,2017-10-24
24672,1028,0,40.0,2309.0,3230.502,0.974928,-0.222521,0,2017-10-25
24673,1028,1,37.26,2172.0,3222.429,0.974928,-0.222521,1,2017-10-25
24674,1028,2,29.99,2122.0,3184.068,0.974928,-0.222521,2,2017-10-25
24675,1028,3,22.65,2123.0,3134.256,0.974928,-0.222521,3,2017-10-25
24676,1028,4,23.3,2177.0,3071.222,0.974928,-0.222521,4,2017-10-25
24677,1028,5,43.05,2276.0,2981.559,0.974928,-0.222521,5,2017-10-25
24678,1028,6,49.42,2564.0,2878.17,0.974928,-0.222521,6,2017-10-25
24679,1028,7,69.91,2793.0,2753.013,0.974928,-0.222521,7,2017-10-25
24680,1028,8,70.22,2973.0,2621.751,0.974928,-0.222521,8,2017-10-25
24681,1028,9,69.91,2990.0,2546.227,0.974928,-0.222521,9,2017-10-25
24682,1028,10,46.55,2899.0,2535.784,0.974928,-0.222521,10,2017-10-25
24683,1028,11,43.05,3021.0,2531.304,0.974928,-0.222521,11,2017-10-25
24684,1028,12,40.0,2935.0,2507.191,0.974928,-0.222521,12,2017-10-25
24685,1028,13,34.0,2866.0,2482.636,0.974928,-0.222521,13,2017-10-25
24686,1028,14,43.05,2766.0,2462.126,0.974928,-0.222521,14,2017-10-25
24687,1028,15,46.0,2819.0,2436.299,0.974928,-0.222521,15,2017-10-25
24688,1028,16,50.05,2921.0,2369.605,0.974928,-0.222521,16,2017-10-25
24689,1028,17,67.9,3025.0,2223.771,0.974928,-0.222521,17,2017-10-25
24690,1028,18,70.89,3513.0,1998.576,0.974928,-0.222521,18,2017-10-25
24691,1028,19,87.21,3720.0,1777.968,0.974928,-0.222521,19,2017-10-25
24692,1028,20,70.89,3537.0,1618.333,0.974928,-0.222521,20,2017-10-25
24693,1028,21,69.91,3219.0,1506.57,0.974928,-0.222521,21,2017-10-25
24694,1028,22,63.01,2969.0,1439.462,0.974928,-0.222521,22,2017-10-25
24695,1028,23,62.05,2637.0,1386.164,0.974928,-0.222521,23,2017-10-25
24696,1029,0,51.27,2372.0,1390.786,0.433884,-0.900969,0,2017-10-26
24697,1029,1,45.2,2231.0,1326.445,0.433884,-0.900969,1,2017-10-26
24698,1029,2,43.26,2096.0,1240.133,0.433884,-0.900969,2,2017-10-26
24699,1029,3,43.28,2052.0,1136.216,0.433884,-0.900969,3,2017-10-26
24700,1029,4,43.42,2064.0,1036.403,0.433884,-0.900969,4,2017-10-26
24701,1029,5,45.7,2182.0,953.907,0.433884,-0.900969,5,2017-10-26
24702,1029,6,62.25,2557.0,893.678,0.433884,-0.900969,6,2017-10-26
24703,1029,7,70.22,2836.0,852.536,0.433884,-0.900969,7,2017-10-26
24704,1029,8,73.21,2969.0,795.998,0.433884,-0.900969,8,2017-10-26
24705,1029,9,70.22,3005.0,709.249,0.433884,-0.900969,9,2017-10-26
24706,1029,10,61.0,2872.0,602.269,0.433884,-0.900969,10,2017-10-26
24707,1029,11,46.97,3014.0,493.501,0.433884,-0.900969,11,2017-10-26
24708,1029,12,46.99,3050.0,413.84,0.433884,-0.900969,12,2017-10-26
24709,1029,13,43.42,2890.0,380.48,0.433884,-0.900969,13,2017-10-26
24710,1029,14,43.42,2686.0,377.982,0.433884,-0.900969,14,2017-10-26
24711,1029,15,57.65,2556.0,370.909,0.433884,-0.900969,15,2017-10-26
24712,1029,16,59.04,2711.0,324.792,0.433884,-0.900969,16,2017-10-26
24713,1029,17,65.97,2845.0,264.142,0.433884,-0.900969,17,2017-10-26
24714,1029,18,80.65,3394.0,232.038,0.433884,-0.900969,18,2017-10-26
24715,1029,19,85.0,3617.0,220.844,0.433884,-0.900969,19,2017-10-26
24716,1029,20,70.22,3478.0,220.17,0.433884,-0.900969,20,2017-10-26
24717,1029,21,64.77,3183.0,226.276,0.433884,-0.900969,21,2017-10-26
24718,1029,22,58.7,2915.0,233.955,0.433884,-0.900969,22,2017-10-26
24719,1029,23,53.0,2710.0,256.368,0.433884,-0.900969,23,2017-10-26
24720,1030,0,52.43,2354.0,418.93,-0.433884,-0.900969,0,2017-10-27
24721,1030,1,49.09,2252.0,593.071,-0.433884,-0.900969,1,2017-10-27
24722,1030,2,49.56,2113.0,807.016,-0.433884,-0.900969,2,2017-10-27
24723,1030,3,47.75,2036.0,982.925,-0.433884,-0.900969,3,2017-10-27
24724,1030,4,47.7,2084.0,1112.147,-0.433884,-0.900969,4,2017-10-27
24725,1030,5,49.19,2134.0,1221.008,-0.433884,-0.900969,5,2017-10-27
24726,1030,6,66.11,2439.0,1323.04,-0.433884,-0.900969,6,2017-10-27
24727,1030,7,70.89,2769.0,1414.276,-0.433884,-0.900969,7,2017-10-27
24728,1030,8,70.22,3036.0,1467.941,-0.433884,-0.900969,8,2017-10-27
24729,1030,9,69.91,3040.0,1476.934,-0.433884,-0.900969,9,2017-10-27
24730,1030,10,43.05,3031.0,1506.804,-0.433884,-0.900969,10,2017-10-27
24731,1030,11,38.99,3085.0,1634.724,-0.433884,-0.900969,11,2017-10-27
24732,1030,12,36.99,3255.0,1829.848,-0.433884,-0.900969,12,2017-10-27
24733,1030,13,30.0,3140.0,2015.084,-0.433884,-0.900969,13,2017-10-27
24734,1030,14,33.0,3018.0,2140.395,-0.433884,-0.900969,14,2017-10-27
24735,1030,15,38.99,2878.0,2184.016,-0.433884,-0.900969,15,2017-10-27
24736,1030,16,43.42,2965.0,2141.122,-0.433884,-0.900969,16,2017-10-27
24737,1030,17,52.0,3059.0,2029.786,-0.433884,-0.900969,17,2017-10-27
24738,1030,18,68.26,3338.0,1862.228,-0.433884,-0.900969,18,2017-10-27
24739,1030,19,70.22,3548.0,1658.365,-0.433884,-0.900969,19,2017-10-27
24740,1030,20,67.0,3496.0,1465.649,-0.433884,-0.900969,20,2017-10-27
24741,1030,21,60.64,3175.0,1323.712,-0.433884,-0.900969,21,2017-10-27
24742,1030,22,50.8,2789.0,1256.68,-0.433884,-0.900969,22,2017-10-27
24743,1030,23,48.59,2548.0,1291.608,-0.433884,-0.900969,23,2017-10-27
24744,1031,0,48.15,2477.0,2017.869,-0.974928,-0.222521,0,2017-10-28
24745,1031,1,45.0,2354.0,2361.443,-0.974928,-0.222521,1,2017-10-28
24746,1031,2,42.94,2288.0,2463.242,-0.974928,-0.222521,2,2017-10-28
24747,1031,3,41.53,2246.0,2485.589,-0.974928,-0.222521,3,2017-10-28
24748,1031,4,39.89,2225.0,2496.598,-0.974928,-0.222521,4,2017-10-28
24749,1031,5,42.44,2290.0,2485.836,-0.974928,-0.222521,5,2017-10-28
24750,1031,6,45.32,2492.0,2445.42,-0.974928,-0.222521,6,2017-10-28
24751,1031,7,52.4,2726.0,2377.828,-0.974928,-0.222521,7,2017-10-28
24752,1031,8,53.79,2951.0,2353.909,-0.974928,-0.222521,8,2017-10-28
24753,1031,9,56.0,2958.0,2443.224,-0.974928,-0.222521,9,2017-10-28
24754,1031,10,43.0,2750.0,2572.241,-0.974928,-0.222521,10,2017-10-28
24755,1031,11,25.85,2538.0,2616.791,-0.974928,-0.222521,11,2017-10-28
24756,1031,12,20.0,2558.0,2597.839,-0.974928,-0.222521,12,2017-10-28
24757,1031,13,20.0,2561.0,2536.907,-0.974928,-0.222521,13,2017-10-28
24758,1031,14,20.0,2468.0,2426.141,-0.974928,-0.222521,14,2017-10-28
24759,1031,15,40.0,2523.0,2277.33,-0.974928,-0.222521,15,2017-10-28
24760,1031,16,44.04,2631.0,2084.116,-0.974928,-0.222521,16,2017-10-28
24761,1031,17,46.6,2846.0,1809.045,-0.974928,-0.222521,17,2017-10-28
24762,1031,18,66.0,3292.0,1500.176,-0.974928,-0.222521,18,2017-10-28
24763,1031,19,70.89,3342.0,1269.073,-0.974928,-0.222521,19,2017-10-28
24764,1031,20,62.0,3226.0,1120.168,-0.974928,-0.222521,20,2017-10-28
24765,1031,21,52.5,2976.0,987.25,-0.974928,-0.222521,21,2017-10-28
24766,1031,22,48.0,2795.0,881.55,-0.974928,-0.222521,22,2017-10-28
24767,1031,23,45.0,2532.0,819.367,-0.974928,-0.222521,23,2017-10-28
24768,1032,0,57.0,2313.0,802.095,-0.781831,0.62349,0,2017-10-29
24769,1032,1,46.57,2167.0,816.948,-0.781831,0.62349,1,2017-10-29
24770,1032,2,44.04,2167.0,883.502,-0.781831,0.62349,2,2017-10-29
24771,1032,3,43.67,2167.0,1167.277,-0.781831,0.62349,3,2017-10-29
24772,1032,4,42.1,2050.0,1273.757,-0.781831,0.62349,4,2017-10-29
24773,1032,5,41.79,2081.0,1381.767,-0.781831,0.62349,5,2017-10-29
24774,1032,6,43.67,2185.0,1532.681,-0.781831,0.62349,6,2017-10-29
24775,1032,7,45.0,2194.0,1706.801,-0.781831,0.62349,7,2017-10-29
24776,1032,8,46.38,2264.0,1892.517,-0.781831,0.62349,8,2017-10-29
24777,1032,9,43.13,2379.0,2095.207,-0.781831,0.62349,9,2017-10-29
24778,1032,10,38.51,2345.0,2311.677,-0.781831,0.62349,10,2017-10-29
24779,1032,11,12.74,2327.0,2518.372,-0.781831,0.62349,11,2017-10-29
24780,1032,12,10.0,2240.0,2673.361,-0.781831,0.62349,12,2017-10-29
24781,1032,13,10.0,2100.0,2757.651,-0.781831,0.62349,13,2017-10-29
24782,1032,14,10.0,1971.0,2783.537,-0.781831,0.62349,14,2017-10-29
24783,1032,15,12.33,2000.0,2761.48,-0.781831,0.62349,15,2017-10-29
24784,1032,16,19.19,2275.0,2709.604,-0.781831,0.62349,16,2017-10-29
24785,1032,17,46.57,2353.0,2646.867,-0.781831,0.62349,17,2017-10-29
24786,1032,18,47.89,2698.0,2564.082,-0.781831,0.62349,18,2017-10-29
24787,1032,19,59.58,2811.0,2460.618,-0.781831,0.62349,19,2017-10-29
24788,1032,20,63.3,2865.0,2324.223,-0.781831,0.62349,20,2017-10-29
24789,1032,21,63.15,2927.0,2144.86,-0.781831,0.62349,21,2017-10-29
24790,1032,22,54.72,2687.0,1948.079,-0.781831,0.62349,22,2017-10-29
24791,1032,23,55.0,2555.0,1737.778,-0.781831,0.62349,23,2017-10-29
